,Res_Total,Load Total,Hydro Total,Date,sum_imports,sum_exports
3891,680.0,4379.5,118.0,2021-04-30 19:00:00+02:00,1187.0,347.0
3892,585.0,4772.5,950.0,2021-04-30 20:00:00+02:00,1137.0,347.0
3893,595.0,4877.5,952.0,2021-04-30 21:00:00+02:00,1177.0,347.0
3894,610.0,4509.0,431.0,2021-04-30 22:00:00+02:00,1167.0,357.0
3895,610.0,4266.0,56.0,2021-04-30 23:00:00+02:00,1127.0,347.0
3896,595.0,3799.5,56.0,2021-05-01 00:00:00+02:00,1067.0,347.0
3897,575.0,3693.5,41.0,2021-05-01 01:00:00+02:00,487.0,357.0
3898,570.0,3593.0,41.0,2021-05-01 02:00:00+02:00,507.0,357.0
3899,525.0,3444.0,41.0,2021-05-01 03:00:00+02:00,492.0,357.0
3900,520.0,3364.0,41.0,2021-05-01 04:00:00+02:00,497.0,357.0
3901,505.0,3382.0,41.0,2021-05-01 05:00:00+02:00,502.0,357.0
3902,510.0,3474.0,41.0,2021-05-01 06:00:00+02:00,772.0,357.0
3903,630.0,3746.0,56.0,2021-05-01 07:00:00+02:00,1017.0,347.0
3904,940.0,3915.5,516.0,2021-05-01 08:00:00+02:00,882.0,357.0
3905,1320.0,4189.0,531.0,2021-05-01 09:00:00+02:00,882.0,357.0
3906,1635.0,4607.5,242.0,2021-05-01 10:00:00+02:00,912.0,347.0
3907,1925.0,4790.5,242.0,2021-05-01 11:00:00+02:00,887.0,347.0
3908,2150.0,4895.5,120.0,2021-05-01 12:00:00+02:00,867.0,347.0
3909,2315.0,4802.5,120.0,2021-05-01 13:00:00+02:00,847.0,357.0
3910,2385.0,4468.0,147.0,2021-05-01 14:00:00+02:00,802.0,357.0
3911,2275.0,4114.0,67.0,2021-05-01 15:00:00+02:00,807.0,357.0
3912,1970.0,4002.0,67.0,2021-05-01 16:00:00+02:00,832.0,357.0
3913,1570.0,4148.0,67.0,2021-05-01 17:00:00+02:00,887.0,347.0
3914,1140.0,4261.5,236.0,2021-05-01 18:00:00+02:00,1082.0,347.0
3915,805.0,4524.5,346.0,2021-05-01 19:00:00+02:00,1192.0,347.0
3916,720.0,4866.0,836.0,2021-05-01 20:00:00+02:00,1137.0,347.0
3917,765.0,5059.0,836.0,2021-05-01 21:00:00+02:00,1182.0,347.0
3918,795.0,4621.5,446.0,2021-05-01 22:00:00+02:00,1167.0,347.0
3919,800.0,4263.0,56.0,2021-05-01 23:00:00+02:00,1102.0,357.0
3920,800.0,3807.5,56.0,2021-05-02 00:00:00+02:00,1047.0,347.0
3921,790.0,3567.5,41.0,2021-05-02 01:00:00+02:00,457.0,357.0
3922,795.0,3406.0,41.0,2021-05-02 02:00:00+02:00,477.0,357.0
3923,760.0,3314.0,41.0,2021-05-02 03:00:00+02:00,477.0,357.0
3924,720.0,3277.0,41.0,2021-05-02 04:00:00+02:00,457.0,357.0
3925,690.0,3277.0,41.0,2021-05-02 05:00:00+02:00,477.0,357.0
3926,650.0,3287.5,41.0,2021-05-02 06:00:00+02:00,722.0,357.0
3927,735.0,3379.0,56.0,2021-05-02 07:00:00+02:00,987.0,347.0
3928,1090.0,3793.0,266.0,2021-05-02 08:00:00+02:00,872.0,347.0
3929,1540.0,4365.0,441.0,2021-05-02 09:00:00+02:00,867.0,347.0
3930,1945.0,4819.5,332.0,2021-05-02 10:00:00+02:00,912.0,347.0
3931,2280.0,5182.0,242.0,2021-05-02 11:00:00+02:00,897.0,347.0
3932,2515.0,5198.0,40.0,2021-05-02 12:00:00+02:00,842.0,347.0
3933,2655.0,4845.0,40.0,2021-05-02 13:00:00+02:00,847.0,347.0
3934,2670.0,4247.5,67.0,2021-05-02 14:00:00+02:00,837.0,357.0
3935,2530.0,3881.0,67.0,2021-05-02 15:00:00+02:00,837.0,357.0
3936,2210.0,3564.0,67.0,2021-05-02 16:00:00+02:00,837.0,357.0
3937,1790.0,3343.0,67.0,2021-05-02 17:00:00+02:00,867.0,347.0
3938,1315.0,3390.5,316.0,2021-05-02 18:00:00+02:00,1052.0,347.0
3939,925.0,3516.5,516.0,2021-05-02 19:00:00+02:00,1182.0,347.0
3940,800.0,4072.0,916.0,2021-05-02 20:00:00+02:00,1202.0,357.0
3941,795.0,4268.5,906.0,2021-05-02 21:00:00+02:00,1217.0,357.0
3942,775.0,3994.0,536.0,2021-05-02 22:00:00+02:00,1187.0,347.0
3943,745.0,3744.5,56.0,2021-05-02 23:00:00+02:00,1117.0,347.0
3944,720.0,3304.5,56.0,2021-05-03 00:00:00+02:00,967.0,347.0
3945,965.0,3239.5,41.0,2021-05-03 01:00:00+02:00,467.0,357.0
3946,980.0,3099.5,41.0,2021-05-03 02:00:00+02:00,462.0,357.0
3947,985.0,2989.5,41.0,2021-05-03 03:00:00+02:00,467.0,357.0
3948,955.0,2949.0,41.0,2021-05-03 04:00:00+02:00,447.0,357.0
3949,925.0,2962.0,41.0,2021-05-03 05:00:00+02:00,462.0,357.0
3950,910.0,2977.5,41.0,2021-05-03 06:00:00+02:00,657.0,357.0
3951,1095.0,3083.0,56.0,2021-05-03 07:00:00+02:00,927.0,347.0
3952,1580.0,3439.0,553.0,2021-05-03 08:00:00+02:00,832.0,347.0
3953,2180.0,3883.5,583.0,2021-05-03 09:00:00+02:00,822.0,347.0
3954,2760.0,4291.0,279.0,2021-05-03 10:00:00+02:00,877.0,347.0
3955,3140.0,4597.0,94.0,2021-05-03 11:00:00+02:00,902.0,357.0
3956,3355.0,4760.0,92.0,2021-05-03 12:00:00+02:00,827.0,347.0
3957,3430.0,4786.0,55.0,2021-05-03 13:00:00+02:00,867.0,347.0
3958,3280.0,4497.5,26.0,2021-05-03 14:00:00+02:00,857.0,357.0
3959,2980.0,4224.5,26.0,2021-05-03 15:00:00+02:00,847.0,357.0
3960,2560.0,4054.0,26.0,2021-05-03 16:00:00+02:00,837.0,357.0
3961,2020.0,3933.5,26.0,2021-05-03 17:00:00+02:00,842.0,347.0
3962,1465.0,3944.5,196.0,2021-05-03 18:00:00+02:00,952.0,347.0
3963,1035.0,4151.0,387.0,2021-05-03 19:00:00+02:00,1062.0,347.0
3964,900.0,4576.0,957.0,2021-05-03 20:00:00+02:00,1142.0,347.0
3965,910.0,4709.5,957.0,2021-05-03 21:00:00+02:00,1147.0,347.0
3966,890.0,4411.0,567.0,2021-05-03 22:00:00+02:00,1122.0,347.0
3967,920.0,4074.5,266.0,2021-05-03 23:00:00+02:00,1047.0,347.0
3968,910.0,3640.5,41.0,2021-05-04 00:00:00+02:00,892.0,347.0
3969,950.0,3355.5,41.0,2021-05-04 01:00:00+02:00,447.0,347.0
3970,1020.0,3245.0,41.0,2021-05-04 02:00:00+02:00,452.0,357.0
3971,1035.0,3144.0,41.0,2021-05-04 03:00:00+02:00,447.0,357.0
3972,1075.0,3078.0,41.0,2021-05-04 04:00:00+02:00,432.0,357.0
3973,1105.0,3156.5,41.0,2021-05-04 05:00:00+02:00,462.0,357.0
3974,1170.0,3290.0,41.0,2021-05-04 06:00:00+02:00,642.0,357.0
3975,1395.0,3621.5,56.0,2021-05-04 07:00:00+02:00,897.0,347.0
3976,1845.0,4009.5,266.0,2021-05-04 08:00:00+02:00,842.0,347.0
3977,2435.0,4284.0,456.0,2021-05-04 09:00:00+02:00,827.0,347.0
3978,2970.0,4673.0,332.0,2021-05-04 10:00:00+02:00,847.0,347.0
3979,3355.0,4964.0,242.0,2021-05-04 11:00:00+02:00,887.0,347.0
3980,3540.0,5180.5,40.0,2021-05-04 12:00:00+02:00,832.0,347.0
3981,3555.0,5238.5,120.0,2021-05-04 13:00:00+02:00,887.0,347.0
3982,3415.0,5140.0,147.0,2021-05-04 14:00:00+02:00,892.0,347.0
3983,3180.0,4964.0,147.0,2021-05-04 15:00:00+02:00,872.0,357.0
3984,2770.0,4694.5,67.0,2021-05-04 16:00:00+02:00,857.0,347.0
3985,2220.0,4540.5,67.0,2021-05-04 17:00:00+02:00,877.0,347.0
3986,1595.0,4484.5,236.0,2021-05-04 18:00:00+02:00,947.0,347.0
3987,1070.0,4530.5,686.0,2021-05-04 19:00:00+02:00,1037.0,347.0
3988,805.0,4898.0,826.0,2021-05-04 20:00:00+02:00,1117.0,347.0
3989,715.0,4827.0,741.0,2021-05-04 21:00:00+02:00,1167.0,347.0
3990,630.0,4438.5,446.0,2021-05-04 22:00:00+02:00,1162.0,347.0
3991,570.0,4139.0,56.0,2021-05-04 23:00:00+02:00,1082.0,347.0
3992,525.0,3698.5,56.0,2021-05-05 00:00:00+02:00,972.0,357.0
3993,455.0,3472.0,41.0,2021-05-05 01:00:00+02:00,477.0,347.0
3994,460.0,3381.5,41.0,2021-05-05 02:00:00+02:00,467.0,357.0
3995,460.0,3263.5,41.0,2021-05-05 03:00:00+02:00,467.0,357.0
3996,450.0,3181.0,41.0,2021-05-05 04:00:00+02:00,457.0,357.0
3997,450.0,3244.5,41.0,2021-05-05 05:00:00+02:00,487.0,357.0
3998,445.0,3423.5,41.0,2021-05-05 06:00:00+02:00,732.0,357.0
3999,590.0,3834.5,56.0,2021-05-05 07:00:00+02:00,967.0,347.0
4000,905.0,4528.0,324.0,2021-05-05 08:00:00+02:00,862.0,357.0
4001,1320.0,5081.0,494.0,2021-05-05 09:00:00+02:00,827.0,357.0
4002,1765.0,5330.5,370.0,2021-05-05 10:00:00+02:00,807.0,347.0
4003,2160.0,5505.5,275.0,2021-05-05 11:00:00+02:00,847.0,347.0
4004,2450.0,5601.0,80.0,2021-05-05 12:00:00+02:00,812.0,357.0
4005,2635.0,5630.5,120.0,2021-05-05 13:00:00+02:00,842.0,357.0
4006,2710.0,5268.0,147.0,2021-05-05 14:00:00+02:00,847.0,347.0
4007,2575.0,5001.0,147.0,2021-05-05 15:00:00+02:00,827.0,357.0
4008,2295.0,4787.5,67.0,2021-05-05 16:00:00+02:00,897.0,347.0
4009,1925.0,4523.5,67.0,2021-05-05 17:00:00+02:00,942.0,357.0
4010,1540.0,4562.5,236.0,2021-05-05 18:00:00+02:00,987.0,357.0
4011,1220.0,4843.0,706.0,2021-05-05 19:00:00+02:00,1097.0,347.0
4012,1060.0,5294.0,756.0,2021-05-05 20:00:00+02:00,1202.0,347.0
4013,1020.0,5251.5,696.0,2021-05-05 21:00:00+02:00,1257.0,347.0
4014,975.0,4982.0,486.0,2021-05-05 22:00:00+02:00,1282.0,347.0
4015,970.0,4635.0,56.0,2021-05-05 23:00:00+02:00,1197.0,357.0
4016,975.0,4179.5,56.0,2021-05-06 00:00:00+02:00,1192.0,357.0
4017,970.0,3988.0,41.0,2021-05-06 01:00:00+02:00,527.0,347.0
4018,950.0,3893.5,41.0,2021-05-06 02:00:00+02:00,517.0,357.0
4019,960.0,3808.5,41.0,2021-05-06 03:00:00+02:00,517.0,357.0
4020,930.0,3797.0,41.0,2021-05-06 04:00:00+02:00,517.0,357.0
4021,880.0,3869.0,41.0,2021-05-06 05:00:00+02:00,547.0,357.0
4022,810.0,4017.0,41.0,2021-05-06 06:00:00+02:00,877.0,357.0
4023,895.0,4433.0,56.0,2021-05-06 07:00:00+02:00,1152.0,347.0
4024,1225.0,4953.0,286.0,2021-05-06 08:00:00+02:00,1087.0,357.0
4025,1780.0,5422.0,456.0,2021-05-06 09:00:00+02:00,1067.0,357.0
4026,2275.0,5623.0,332.0,2021-05-06 10:00:00+02:00,1012.0,347.0
4027,2565.0,5777.0,237.0,2021-05-06 11:00:00+02:00,1067.0,347.0
4028,2720.0,5928.5,80.0,2021-05-06 12:00:00+02:00,1087.0,357.0
4029,2765.0,5985.0,125.0,2021-05-06 13:00:00+02:00,1097.0,357.0
4030,2695.0,5802.5,157.0,2021-05-06 14:00:00+02:00,1087.0,347.0
4031,2495.0,5487.0,157.0,2021-05-06 15:00:00+02:00,987.0,357.0
4032,2180.0,5134.5,72.0,2021-05-06 16:00:00+02:00,1037.0,347.0
4033,1695.0,5019.0,104.0,2021-05-06 17:00:00+02:00,1087.0,357.0
4034,1160.0,4965.0,236.0,2021-05-06 18:00:00+02:00,1212.0,357.0
4035,785.0,5029.5,706.0,2021-05-06 19:00:00+02:00,1272.0,357.0
4036,640.0,5315.5,756.0,2021-05-06 20:00:00+02:00,1337.0,357.0
4037,610.0,5550.5,696.0,2021-05-06 21:00:00+02:00,1342.0,357.0
4038,570.0,5069.0,486.0,2021-05-06 22:00:00+02:00,1342.0,347.0
4039,530.0,4770.5,56.0,2021-05-06 23:00:00+02:00,1327.0,357.0
4040,500.0,4327.0,56.0,2021-05-07 00:00:00+02:00,1387.0,357.0
4041,465.0,3966.0,15.0,2021-05-07 01:00:00+02:00,527.0,357.0
4042,460.0,3823.5,15.0,2021-05-07 02:00:00+02:00,522.0,357.0
4043,460.0,3732.5,15.0,2021-05-07 03:00:00+02:00,527.0,357.0
4044,445.0,3713.5,15.0,2021-05-07 04:00:00+02:00,512.0,357.0
4045,425.0,3763.0,15.0,2021-05-07 05:00:00+02:00,547.0,357.0
4046,430.0,3879.5,76.0,2021-05-07 06:00:00+02:00,887.0,357.0
4047,570.0,4292.5,94.0,2021-05-07 07:00:00+02:00,1127.0,357.0
4048,875.0,4740.0,263.0,2021-05-07 08:00:00+02:00,1062.0,347.0
4049,1315.0,5087.0,288.0,2021-05-07 09:00:00+02:00,1077.0,347.0
4050,1765.0,5308.0,254.0,2021-05-07 10:00:00+02:00,987.0,347.0
4051,2135.0,5502.5,234.0,2021-05-07 11:00:00+02:00,1017.0,357.0
4052,2460.0,5628.5,52.0,2021-05-07 12:00:00+02:00,1022.0,347.0
4053,2645.0,5615.0,78.0,2021-05-07 13:00:00+02:00,1012.0,347.0
4054,2670.0,5339.0,110.0,2021-05-07 14:00:00+02:00,1012.0,347.0
4055,2585.0,5065.0,84.0,2021-05-07 15:00:00+02:00,957.0,357.0
4056,2355.0,4917.0,84.0,2021-05-07 16:00:00+02:00,1017.0,357.0
4057,1935.0,4870.5,181.0,2021-05-07 17:00:00+02:00,1047.0,357.0
4058,1430.0,4880.0,380.0,2021-05-07 18:00:00+02:00,1162.0,347.0
4059,1080.0,4978.0,732.0,2021-05-07 19:00:00+02:00,1262.0,357.0
4060,950.0,5308.5,808.0,2021-05-07 20:00:00+02:00,1357.0,347.0
4061,935.0,5518.5,483.0,2021-05-07 21:00:00+02:00,1362.0,347.0
4062,945.0,5024.5,333.0,2021-05-07 22:00:00+02:00,1327.0,357.0
4063,945.0,4734.5,56.0,2021-05-07 23:00:00+02:00,1337.0,347.0
4064,915.0,4299.5,30.0,2021-05-08 00:00:00+02:00,1337.0,357.0
4065,855.0,4176.5,15.0,2021-05-08 01:00:00+02:00,537.0,357.0
4066,805.0,4026.5,15.0,2021-05-08 02:00:00+02:00,532.0,357.0
4067,740.0,3928.5,15.0,2021-05-08 03:00:00+02:00,517.0,357.0
4068,710.0,3892.0,15.0,2021-05-08 04:00:00+02:00,512.0,357.0
4069,655.0,3939.0,15.0,2021-05-08 05:00:00+02:00,547.0,357.0
4070,605.0,3981.0,79.0,2021-05-08 06:00:00+02:00,897.0,357.0
4071,735.0,4200.5,94.0,2021-05-08 07:00:00+02:00,1187.0,357.0
4072,1125.0,4617.0,458.0,2021-05-08 08:00:00+02:00,1122.0,347.0
4073,1680.0,5063.5,493.0,2021-05-08 09:00:00+02:00,1107.0,347.0
4074,2190.0,5345.5,459.0,2021-05-08 10:00:00+02:00,1057.0,347.0
4075,2580.0,5540.5,374.0,2021-05-08 11:00:00+02:00,1097.0,357.0
4076,2830.0,5698.5,132.0,2021-05-08 12:00:00+02:00,1267.0,347.0
4077,3005.0,5736.0,78.0,2021-05-08 13:00:00+02:00,1182.0,347.0
4078,3055.0,5436.0,58.0,2021-05-08 14:00:00+02:00,1057.0,357.0
4079,2975.0,5107.5,15.0,2021-05-08 15:00:00+02:00,997.0,347.0
4080,2695.0,4869.5,0.0,2021-05-08 16:00:00+02:00,1067.0,347.0
4081,2290.0,4793.0,0.0,2021-05-08 17:00:00+02:00,1207.0,357.0
4082,1775.0,4800.0,450.0,2021-05-08 18:00:00+02:00,1307.0,347.0
4083,1410.0,4966.5,750.0,2021-05-08 19:00:00+02:00,1302.0,357.0
4084,1290.0,5325.5,824.0,2021-05-08 20:00:00+02:00,1327.0,347.0
4085,1345.0,5489.5,571.0,2021-05-08 21:00:00+02:00,1297.0,347.0
4086,1445.0,5037.5,416.0,2021-05-08 22:00:00+02:00,1272.0,357.0
4087,1545.0,4670.5,56.0,2021-05-08 23:00:00+02:00,1317.0,347.0
4088,1700.0,4213.0,30.0,2021-05-09 00:00:00+02:00,1307.0,357.0
4089,1860.0,4005.0,0.0,2021-05-09 01:00:00+02:00,577.0,357.0
4090,1980.0,3863.0,0.0,2021-05-09 02:00:00+02:00,587.0,362.0
4091,2080.0,3754.0,0.0,2021-05-09 03:00:00+02:00,592.0,372.0
4092,2130.0,3698.0,0.0,2021-05-09 04:00:00+02:00,587.0,377.0
4093,2170.0,3716.0,38.0,2021-05-09 05:00:00+02:00,597.0,377.0
4094,2220.0,3705.5,38.0,2021-05-09 06:00:00+02:00,932.0,387.0
4095,2420.0,3849.5,143.0,2021-05-09 07:00:00+02:00,1277.0,387.0
4096,2845.0,4192.0,193.0,2021-05-09 08:00:00+02:00,1232.0,382.0
4097,3355.0,4672.0,228.0,2021-05-09 09:00:00+02:00,1212.0,387.0
4098,3765.0,5115.0,194.0,2021-05-09 10:00:00+02:00,1197.0,387.0
4099,4040.0,5425.5,94.0,2021-05-09 11:00:00+02:00,1207.0,397.0
4100,4185.0,5557.5,92.0,2021-05-09 12:00:00+02:00,1287.0,387.0
4101,4225.0,5485.0,52.0,2021-05-09 13:00:00+02:00,1237.0,382.0
4102,4145.0,5055.5,38.0,2021-05-09 14:00:00+02:00,1102.0,387.0
4103,3970.0,4704.0,38.0,2021-05-09 15:00:00+02:00,1097.0,377.0
4104,3655.0,4511.5,38.0,2021-05-09 16:00:00+02:00,1137.0,377.0
4105,3210.0,4491.0,38.0,2021-05-09 17:00:00+02:00,1287.0,387.0
4106,2655.0,4566.5,138.0,2021-05-09 18:00:00+02:00,1327.0,367.0
4107,2260.0,4771.5,238.0,2021-05-09 19:00:00+02:00,1337.0,377.0
4108,2105.0,5117.5,1152.0,2021-05-09 20:00:00+02:00,1377.0,367.0
4109,2080.0,5298.5,1149.0,2021-05-09 21:00:00+02:00,1387.0,357.0
4110,2085.0,4910.0,862.0,2021-05-09 22:00:00+02:00,1337.0,367.0
4111,2055.0,4562.5,712.0,2021-05-09 23:00:00+02:00,1362.0,357.0
4112,2050.0,4125.0,200.0,2021-05-10 00:00:00+02:00,1337.0,367.0
4113,2020.0,3670.0,0.0,2021-05-10 01:00:00+02:00,597.0,367.0
4114,2060.0,3545.0,0.0,2021-05-10 02:00:00+02:00,597.0,367.0
4115,2095.0,3480.0,0.0,2021-05-10 03:00:00+02:00,597.0,372.0
4116,2115.0,3470.0,0.0,2021-05-10 04:00:00+02:00,597.0,377.0
4117,2130.0,3555.0,38.0,2021-05-10 05:00:00+02:00,607.0,377.0
4118,2155.0,3750.0,64.0,2021-05-10 06:00:00+02:00,972.0,367.0
4119,2350.0,4270.0,257.0,2021-05-10 07:00:00+02:00,1217.0,367.0
4120,2810.0,4810.0,361.0,2021-05-10 08:00:00+02:00,1142.0,367.0
4121,3420.0,5200.0,556.0,2021-05-10 09:00:00+02:00,1077.0,377.0
4122,3900.0,5405.0,485.0,2021-05-10 10:00:00+02:00,1042.0,377.0
4123,4220.0,5580.0,254.0,2021-05-10 11:00:00+02:00,1047.0,387.0
4124,4385.0,5690.0,92.0,2021-05-10 12:00:00+02:00,1137.0,377.0
4125,4425.0,5690.0,77.0,2021-05-10 13:00:00+02:00,1107.0,377.0
4126,4315.0,5435.0,63.0,2021-05-10 14:00:00+02:00,952.0,382.0
4127,4070.0,5095.0,37.0,2021-05-10 15:00:00+02:00,927.0,367.0
4128,3675.0,4835.0,37.0,2021-05-10 16:00:00+02:00,977.0,362.0
4129,3130.0,4750.0,37.0,2021-05-10 17:00:00+02:00,1137.0,367.0
4130,2465.0,4845.0,147.0,2021-05-10 18:00:00+02:00,1197.0,347.0
4131,1945.0,4960.0,550.0,2021-05-10 19:00:00+02:00,1272.0,357.0
4132,1730.0,5250.0,776.0,2021-05-10 20:00:00+02:00,1267.0,357.0
4133,1705.0,5355.0,770.0,2021-05-10 21:00:00+02:00,1307.0,357.0
4134,1700.0,4860.0,575.0,2021-05-10 22:00:00+02:00,1282.0,357.0
4135,1690.0,4540.0,309.0,2021-05-10 23:00:00+02:00,1197.0,357.0
4136,1720.0,4100.0,0.0,2021-05-11 00:00:00+02:00,1167.0,357.0
4137,1655.0,3972.5,0.0,2021-05-11 01:00:00+02:00,552.0,357.0
4138,1690.0,3870.5,0.0,2021-05-11 02:00:00+02:00,547.0,357.0
4139,1740.0,3764.0,26.0,2021-05-11 03:00:00+02:00,537.0,357.0
4140,1765.0,3760.5,26.0,2021-05-11 04:00:00+02:00,537.0,357.0
4141,1785.0,3849.0,38.0,2021-05-11 05:00:00+02:00,567.0,357.0
4142,1810.0,4012.0,38.0,2021-05-11 06:00:00+02:00,857.0,347.0
4143,1965.0,4533.0,173.0,2021-05-11 07:00:00+02:00,1097.0,347.0
4144,2400.0,5035.5,223.0,2021-05-11 08:00:00+02:00,1057.0,347.0
4145,3000.0,5489.0,258.0,2021-05-11 09:00:00+02:00,1017.0,347.0
4146,3475.0,5667.0,253.0,2021-05-11 10:00:00+02:00,987.0,357.0
4147,3765.0,5848.0,225.0,2021-05-11 11:00:00+02:00,957.0,357.0
4148,3910.0,6009.5,92.0,2021-05-11 12:00:00+02:00,947.0,347.0
4149,3910.0,5973.5,52.0,2021-05-11 13:00:00+02:00,962.0,357.0
4150,3765.0,5739.0,38.0,2021-05-11 14:00:00+02:00,897.0,357.0
4151,3490.0,5441.0,38.0,2021-05-11 15:00:00+02:00,877.0,357.0
4152,3060.0,5123.0,38.0,2021-05-11 16:00:00+02:00,887.0,357.0
4153,2465.0,5113.0,64.0,2021-05-11 17:00:00+02:00,947.0,357.0
4154,1735.0,5162.0,104.0,2021-05-11 18:00:00+02:00,1012.0,347.0
4155,1215.0,5177.0,674.0,2021-05-11 19:00:00+02:00,1112.0,347.0
4156,990.0,5469.5,1148.0,2021-05-11 20:00:00+02:00,1142.0,347.0
4157,945.0,5588.5,1122.0,2021-05-11 21:00:00+02:00,1162.0,347.0
4158,900.0,5096.5,800.0,2021-05-11 22:00:00+02:00,1152.0,347.0
4159,885.0,4764.5,419.0,2021-05-11 23:00:00+02:00,1112.0,347.0
4160,865.0,4316.0,40.0,2021-05-12 00:00:00+02:00,1032.0,357.0
4161,785.0,3940.0,0.0,2021-05-12 01:00:00+02:00,467.0,357.0
4162,765.0,3810.0,0.0,2021-05-12 02:00:00+02:00,467.0,357.0
4163,735.0,3765.0,0.0,2021-05-12 03:00:00+02:00,457.0,357.0
4164,715.0,3710.0,0.0,2021-05-12 04:00:00+02:00,452.0,357.0
4165,685.0,3800.0,38.0,2021-05-12 05:00:00+02:00,492.0,357.0
4166,655.0,3965.0,64.0,2021-05-12 06:00:00+02:00,742.0,347.0
4167,770.0,4405.0,257.0,2021-05-12 07:00:00+02:00,897.0,347.0
4168,1145.0,4930.0,361.0,2021-05-12 08:00:00+02:00,882.0,347.0
4169,1670.0,5335.0,556.0,2021-05-12 09:00:00+02:00,827.0,347.0
4170,2125.0,5560.0,485.0,2021-05-12 10:00:00+02:00,767.0,357.0
4171,2445.0,5690.0,254.0,2021-05-12 11:00:00+02:00,747.0,357.0
4172,2675.0,5780.0,91.0,2021-05-12 12:00:00+02:00,747.0,347.0
4173,2810.0,5735.0,77.0,2021-05-12 13:00:00+02:00,772.0,357.0
4174,2820.0,5435.0,63.0,2021-05-12 14:00:00+02:00,757.0,357.0
4175,2695.0,5100.0,37.0,2021-05-12 15:00:00+02:00,747.0,357.0
4176,2440.0,4875.0,37.0,2021-05-12 16:00:00+02:00,767.0,357.0
4177,2080.0,4815.0,37.0,2021-05-12 17:00:00+02:00,802.0,357.0
4178,1635.0,4790.0,147.0,2021-05-12 18:00:00+02:00,942.0,347.0
4179,1305.0,4990.0,550.0,2021-05-12 19:00:00+02:00,1032.0,347.0
4180,1180.0,5355.0,776.0,2021-05-12 20:00:00+02:00,1097.0,347.0
4181,1145.0,5515.0,770.0,2021-05-12 21:00:00+02:00,1107.0,347.0
4182,1105.0,4965.0,575.0,2021-05-12 22:00:00+02:00,1082.0,347.0
4183,1075.0,4620.0,309.0,2021-05-12 23:00:00+02:00,967.0,347.0
4184,1040.0,4180.0,0.0,2021-05-13 00:00:00+02:00,887.0,357.0
4185,935.0,4093.5,56.0,2021-05-13 01:00:00+02:00,472.0,357.0
4186,875.0,3950.0,61.0,2021-05-13 02:00:00+02:00,462.0,347.0
4187,820.0,3865.0,38.0,2021-05-13 03:00:00+02:00,457.0,347.0
4188,780.0,3853.5,38.0,2021-05-13 04:00:00+02:00,437.0,347.0
4189,740.0,3947.5,38.0,2021-05-13 05:00:00+02:00,477.0,347.0
4190,720.0,4113.5,38.0,2021-05-13 06:00:00+02:00,767.0,347.0
4191,850.0,4628.5,273.0,2021-05-13 07:00:00+02:00,947.0,347.0
4192,1235.0,5126.5,979.0,2021-05-13 08:00:00+02:00,892.0,347.0
4193,1815.0,5533.5,1014.0,2021-05-13 09:00:00+02:00,852.0,347.0
4194,2325.0,5768.0,187.0,2021-05-13 10:00:00+02:00,817.0,357.0
4195,2725.0,5881.5,184.0,2021-05-13 11:00:00+02:00,787.0,357.0
4196,3025.0,5936.5,92.0,2021-05-13 12:00:00+02:00,797.0,357.0
4197,3260.0,5884.0,52.0,2021-05-13 13:00:00+02:00,812.0,357.0
4198,3350.0,5620.0,38.0,2021-05-13 14:00:00+02:00,917.0,357.0
4199,3290.0,5289.5,64.0,2021-05-13 15:00:00+02:00,817.0,357.0
4200,3050.0,5074.0,64.0,2021-05-13 16:00:00+02:00,857.0,357.0
4201,2645.0,5023.0,38.0,2021-05-13 17:00:00+02:00,862.0,347.0
4202,2110.0,5127.5,78.0,2021-05-13 18:00:00+02:00,967.0,347.0
4203,1675.0,5288.5,327.0,2021-05-13 19:00:00+02:00,1022.0,347.0
4204,1455.0,5600.5,1088.0,2021-05-13 20:00:00+02:00,1102.0,347.0
4205,1390.0,5729.5,1088.0,2021-05-13 21:00:00+02:00,1137.0,347.0
4206,1345.0,5225.5,184.0,2021-05-13 22:00:00+02:00,1102.0,347.0
4207,1270.0,4921.5,64.0,2021-05-13 23:00:00+02:00,1042.0,347.0
4208,1215.0,4480.0,38.0,2021-05-14 00:00:00+02:00,942.0,347.0
4209,1195.0,4191.5,30.0,2021-05-14 01:00:00+02:00,477.0,357.0
4210,1125.0,4061.5,35.0,2021-05-14 02:00:00+02:00,507.0,347.0
4211,1095.0,3982.0,38.0,2021-05-14 03:00:00+02:00,512.0,347.0
4212,1060.0,3950.0,38.0,2021-05-14 04:00:00+02:00,507.0,347.0
4213,1015.0,4052.0,38.0,2021-05-14 05:00:00+02:00,537.0,347.0
4214,975.0,4261.0,38.0,2021-05-14 06:00:00+02:00,897.0,347.0
4215,1085.0,4732.5,334.0,2021-05-14 07:00:00+02:00,1252.0,347.0
4216,1480.0,5292.5,684.0,2021-05-14 08:00:00+02:00,927.0,357.0
4217,2070.0,5651.5,769.0,2021-05-14 09:00:00+02:00,877.0,357.0
4218,2565.0,5867.5,743.0,2021-05-14 10:00:00+02:00,892.0,357.0
4219,2915.0,5986.5,260.0,2021-05-14 11:00:00+02:00,837.0,357.0
4220,3170.0,6074.0,92.0,2021-05-14 12:00:00+02:00,912.0,357.0
4221,3320.0,6066.0,52.0,2021-05-14 13:00:00+02:00,882.0,347.0
