Date,Res_Total,Load Total,Hydro Total,sum_imports,sum_exports,DEH,HERON,ELPEDISON,MYTILINEOS,SMP
2021-01-11 04:00:00+01:00,2390.0,3770.5,32.0,569.0,379.0,873.525,0.0,0.0,536.4,19.95
2021-01-11 05:00:00+01:00,2410.0,3868.0,64.0,579.0,379.0,949.385,0.0,0.0,575.285,32.15
2021-01-11 06:00:00+01:00,2410.0,4273.0,64.0,819.0,379.0,1174.37,68.0,30.0,777.27,52.1
2021-01-11 07:00:00+01:00,2400.0,4818.0,64.0,1099.0,379.0,1564.545,50.0,323.35,860.1,62.51
2021-01-11 08:00:00+01:00,2470.0,5349.5,429.0,1084.0,379.0,1784.85,50.0,515.0,802.65,68.32
2021-01-11 09:00:00+01:00,2700.0,5656.0,520.0,1019.0,379.0,1788.25,50.0,613.49,832.76,49.31
2021-01-11 10:00:00+01:00,2930.0,5748.0,446.0,1059.0,379.0,1755.15,20.0,651.21,830.9,54.01
2021-01-11 11:00:00+01:00,3025.0,5828.0,446.0,1034.0,389.0,1782.665,22.165,646.27,833.9,62.03
2021-01-11 12:00:00+01:00,3030.0,5852.0,445.0,1079.0,389.0,1821.33,20.0,651.41,833.37,58.14
2021-01-11 13:00:00+01:00,2935.0,5837.0,480.0,1044.0,379.0,1835.23,20.0,652.29,830.04,62.06
2021-01-11 14:00:00+01:00,2745.0,5657.0,425.0,979.0,374.0,2117.8,27.3,652.75,758.65,65.99
2021-01-11 15:00:00+01:00,2430.0,5604.0,390.0,1089.0,359.0,2022.425,32.425,641.75,847.9,68.86
2021-01-11 16:00:00+01:00,2135.0,5623.5,390.0,1044.0,344.0,2201.08,35.0,720.65,868.36,61.23
2021-01-11 17:00:00+01:00,2005.0,5887.5,537.0,1179.0,354.0,2187.94,24.0,720.0,846.5600000000001,62.03
2021-01-11 18:00:00+01:00,1990.0,6308.5,959.0,1309.0,339.0,2142.53,20.0,720.0,846.36,53.68
2021-01-11 19:00:00+01:00,1990.0,6329.0,819.0,1304.0,339.0,2238.7200000000003,21.57,720.0,845.38,53.68
2021-01-11 20:00:00+01:00,1980.0,6278.0,677.0,1329.0,339.0,2075.53,35.0,720.0,848.97,53.68
2021-01-11 21:00:00+01:00,2010.0,6000.5,582.0,1314.0,339.0,1921.55,15.0,710.55,637.9,53.68
2021-01-11 22:00:00+01:00,2040.0,5409.0,545.0,1209.0,349.0,1953.125,31.975,575.0,647.9,47.06
2021-01-11 23:00:00+01:00,2040.0,5081.0,165.0,1149.0,349.0,1578.955,50.0,546.655,469.9,47.06
2021-01-12 00:00:00+01:00,2055.0,4652.0,64.0,1119.0,349.0,1840.0,17.37,341.12,596.15,45.5
2021-01-12 01:00:00+01:00,1960.0,4293.5,96.0,534.0,339.0,1840.0,15.0,330.0,636.09,24.37
2021-01-12 02:00:00+01:00,1940.0,4221.5,96.0,564.0,339.0,1870.5,12.5,305.0,587.75,20.78
2021-01-12 04:00:00+01:00,1910.0,4118.5,96.0,539.0,339.0,1889.925,12.5,293.425,618.9,21.71
2021-01-12 05:00:00+01:00,1820.0,4227.0,128.0,549.0,339.0,1927.205,12.5,285.0,651.105,22.7
2021-01-12 06:00:00+01:00,1775.0,4656.5,128.0,799.0,339.0,2212.25,47.3,340.0,743.95,30.36
2021-01-12 07:00:00+01:00,1720.0,5279.5,128.0,1079.0,339.0,2442.195,50.0,588.1800000000001,833.98,52.01
2021-01-12 08:00:00+01:00,1735.0,5738.5,408.0,1064.0,339.0,2509.1,59.0,671.0,847.9,56.38
2021-01-12 09:00:00+01:00,1910.0,6078.0,489.0,1009.0,339.0,2682.93,53.05,710.0,846.02,66.39
2021-01-12 10:00:00+01:00,2105.0,6216.0,314.0,1034.0,339.0,2539.55,62.55,708.0,847.9,70.57
2021-01-12 11:00:00+01:00,2245.0,6294.5,394.0,1009.0,349.0,2513.925,50.0,701.925,842.15,69.13
2021-01-12 12:00:00+01:00,2330.0,6329.0,394.0,1019.0,349.0,2502.745,40.9,662.4549999999999,837.9,68.54
2021-01-12 13:00:00+01:00,2375.0,6252.5,394.0,999.0,349.0,2383.0,50.0,655.7,835.94,67.77
2021-01-12 14:00:00+01:00,2290.0,6041.0,478.0,959.0,349.0,2478.5550000000003,50.0,682.0450000000001,837.9,57.55
2021-01-12 15:00:00+01:00,2060.0,6029.5,443.0,1079.0,349.0,2591.82,50.0,687.0,837.18,63.7
2021-01-12 16:00:00+01:00,1760.0,5951.5,367.0,1039.0,339.0,2732.96,50.0,687.0,867.53,63.63
2021-01-12 17:00:00+01:00,1620.0,6210.5,577.0,1174.0,354.0,2984.525,39.0,679.55,867.9,66.78
2021-01-12 18:00:00+01:00,1585.0,6629.5,837.0,1299.0,339.0,2979.0,48.05,688.05,867.9,73.08
2021-01-12 19:00:00+01:00,1550.0,6727.0,841.0,1314.0,339.0,2938.17,49.0,693.0,866.83,73.64
2021-01-12 20:00:00+01:00,1530.0,6605.0,632.0,1319.0,339.0,2658.55,50.0,693.55,847.9,70.92
2021-01-12 21:00:00+01:00,1530.0,6258.0,527.0,1304.0,339.0,2289.6,35.0,647.5,837.9,66.14
2021-01-12 22:00:00+01:00,1535.0,5649.0,507.0,1194.0,339.0,2285.5,36.15,596.65,807.9,46.32
2021-01-12 23:00:00+01:00,1570.0,5269.0,237.0,1139.0,339.0,2171.125,33.625,519.5,587.9,42.12
2021-01-13 00:00:00+01:00,1565.0,4843.0,58.0,1109.0,339.0,1774.59,14.95,360.0,539.46,42.58
2021-01-13 01:00:00+01:00,1440.0,4329.5,120.0,504.0,339.0,1688.77,15.0,210.0,540.23,47.75
2021-01-13 02:00:00+01:00,1405.0,4273.0,120.0,534.0,339.0,1598.265,14.765,210.0,539.47,47.75
2021-01-13 04:00:00+01:00,1400.0,4180.5,120.0,509.0,339.0,1845.315,25.0,220.0,549.685,47.27
2021-01-13 05:00:00+01:00,1340.0,4278.0,120.0,529.0,339.0,1838.94,20.0,350.0,696.34,47.75
2021-01-13 06:00:00+01:00,1300.0,4718.5,120.0,784.0,339.0,2039.035,100.535,515.5,809.44,61.4
2021-01-13 07:00:00+01:00,1260.0,5337.5,120.0,1069.0,339.0,2212.465,102.0,577.0,948.9,71.2
2021-01-13 08:00:00+01:00,1335.0,5888.0,188.0,1054.0,339.0,2313.55,102.0,725.0,945.4,84.0
2021-01-13 09:00:00+01:00,1685.0,6354.0,254.0,979.0,339.0,2242.0,102.0,720.0,919.45,88.33
2021-01-13 10:00:00+01:00,2105.0,6565.5,340.0,1024.0,339.0,2079.0,75.0,678.4,849.23,86.3
2021-01-13 11:00:00+01:00,2370.0,6638.0,370.0,999.0,349.0,2120.28,52.5,621.88,836.2,81.55
2021-01-13 12:00:00+01:00,2495.0,6647.5,331.0,1019.0,349.0,2163.0,62.96,564.96,828.51,66.23
2021-01-13 13:00:00+01:00,2495.0,6545.0,366.0,994.0,349.0,2164.25,51.25,560.0,828.52,59.92
2021-01-13 14:00:00+01:00,2280.0,6318.0,350.0,949.0,349.0,2197.23,52.5,656.37,837.9,59.29
2021-01-13 15:00:00+01:00,1880.0,6286.0,380.0,1069.0,349.0,2285.8,75.0,672.5,842.9,69.97
2021-01-13 16:00:00+01:00,1435.0,6205.5,380.0,1034.0,339.0,2385.475,75.0,652.73,848.45,76.9
2021-01-13 17:00:00+01:00,1175.0,6374.0,580.0,1169.0,354.0,2431.51,58.5,585.4300000000001,895.0,81.79
2021-01-13 18:00:00+01:00,1135.0,6810.0,702.0,1294.0,339.0,2446.0,63.72,593.81,896.15,86.42
2021-01-13 19:00:00+01:00,1110.0,6907.0,797.0,1309.0,339.0,2614.5,61.0,596.5,895.0,87.69
2021-01-13 20:00:00+01:00,1115.0,6707.5,660.0,1309.0,339.0,2747.63,51.0,562.5,894.37,79.3
2021-01-13 21:00:00+01:00,1140.0,6338.5,650.0,1294.0,339.0,2449.965,36.915,570.67,863.45,69.45
2021-01-13 22:00:00+01:00,1180.0,5751.0,405.0,1189.0,339.0,2386.55,74.14,657.915,867.9,64.26
2021-01-13 23:00:00+01:00,1235.0,5388.0,125.0,1129.0,339.0,2312.6,52.5,494.06,642.8399999999999,61.81
2021-01-14 00:00:00+01:00,1305.0,4961.0,80.0,1099.0,339.0,2022.91,14.9,252.5,349.9,52.22
2021-01-14 01:00:00+01:00,1435.0,4492.0,427.0,504.0,339.0,2079.02,16.54,200.0,324.44000000000005,22.51
2021-01-14 02:00:00+01:00,1490.0,4451.0,427.0,534.0,339.0,2208.88,25.0,50.0,332.9,10.0
2021-01-14 04:00:00+01:00,1550.0,4309.0,427.0,514.0,339.0,2025.1,25.0,0.0,347.9,2.01
2021-01-14 05:00:00+01:00,1790.0,4380.0,427.0,549.0,339.0,2094.34,20.0,0.0,399.66,2.0
2021-01-14 06:00:00+01:00,1870.0,4807.5,427.0,804.0,339.0,2378.06,59.5,30.0,606.65,2.01
2021-01-14 07:00:00+01:00,1860.0,5521.5,427.0,1089.0,339.0,2530.65,63.15,230.0,734.2,20.08
2021-01-14 08:00:00+01:00,1905.0,6068.0,483.0,1064.0,339.0,2717.765,62.765,320.0,753.45,47.27
2021-01-14 09:00:00+01:00,2245.0,6631.0,1084.0,1009.0,339.0,2802.59,75.0,400.0,753.9100000000001,61.46
2021-01-14 10:00:00+01:00,2580.0,6923.5,1283.0,1029.0,339.0,2738.61,75.0,564.5,756.8900000000001,56.86
2021-01-14 11:00:00+01:00,2630.0,7048.0,1271.0,999.0,349.0,2804.96,75.0,567.665,774.99,56.86
2021-01-14 12:00:00+01:00,2535.0,7097.0,1185.0,1029.0,349.0,2762.89,75.0,559.0,775.04,59.55
2021-01-14 13:00:00+01:00,2410.0,6987.0,1190.0,989.0,349.0,2747.24,75.0,558.0,773.76,57.05
2021-01-14 14:00:00+01:00,2225.0,6727.0,1174.0,949.0,349.0,2803.565,37.565,558.0,776.3100000000001,57.43
2021-01-14 15:00:00+01:00,1965.0,6707.5,1139.0,1074.0,349.0,2947.29,75.0,558.0,801.71,64.1
2021-01-14 16:00:00+01:00,1680.0,6590.0,1139.0,1044.0,339.0,2960.25,61.38,558.0,725.51,71.09
2021-01-14 17:00:00+01:00,1595.0,6748.0,1234.0,1179.0,354.0,3187.165,75.0,561.935,717.9,74.01
2021-01-14 18:00:00+01:00,1670.0,7182.5,1446.0,1309.0,339.0,2992.4,75.0,558.65,727.95,82.38
2021-01-14 19:00:00+01:00,1720.0,7270.0,1257.0,1319.0,339.0,2793.9700000000003,68.97,558.51,739.03,86.0
2021-01-14 20:00:00+01:00,1770.0,7131.5,1079.0,1319.0,339.0,2771.01,30.0,505.57,725.455,80.15
2021-01-14 21:00:00+01:00,1830.0,6717.5,934.0,1314.0,339.0,2753.41,47.25,350.0,719.18,69.0
2021-01-14 22:00:00+01:00,1940.0,6051.5,923.0,1204.0,339.0,2490.205,65.705,350.0,578.95,50.58
2021-01-14 23:00:00+01:00,2020.0,5700.0,740.0,1149.0,339.0,2511.9700000000003,68.025,247.775,551.68,30.7
2021-01-15 00:00:00+01:00,2010.0,5275.0,332.0,1119.0,339.0,1738.69,14.9,285.0,587.9,42.64
2021-01-15 01:00:00+01:00,2055.0,4839.5,1044.0,544.0,349.0,1692.05,10.0,325.05,547.9,35.0
2021-01-15 02:00:00+01:00,1910.0,4783.0,1020.0,564.0,339.0,1754.6,10.0,285.0,407.9,46.44
2021-01-15 04:00:00+01:00,1840.0,4639.5,1044.0,534.0,339.0,1850.43,10.0,285.0,377.9,35.0
2021-01-15 05:00:00+01:00,1960.0,4670.5,1134.0,569.0,339.0,1986.0,10.0,285.0,372.0,27.6
2021-01-15 06:00:00+01:00,1940.0,5120.0,1344.0,809.0,339.0,2449.55,46.05,285.0,542.9,45.0
2021-01-15 07:00:00+01:00,1870.0,5869.5,1354.0,1094.0,339.0,2698.5,75.0,382.0,779.5,47.44
2021-01-15 08:00:00+01:00,1905.0,6504.0,1497.0,1074.0,339.0,2984.79,75.0,382.0,800.0,56.89
2021-01-15 09:00:00+01:00,2220.0,7080.0,1503.0,1014.0,339.0,3015.4,75.0,382.0,840.0,78.02
2021-01-15 10:00:00+01:00,2560.0,7350.0,1504.0,1039.0,339.0,2984.82,102.0,382.0,840.0,58.34
2021-01-15 11:00:00+01:00,2670.0,7461.5,1484.0,1009.0,349.0,3078.73,102.0,382.0,861.01,58.4
2021-01-15 12:00:00+01:00,2590.0,7496.0,1483.0,1019.0,349.0,3124.25,88.5,374.64,871.35,65.0
2021-01-15 13:00:00+01:00,2415.0,7374.0,1518.0,989.0,349.0,3182.0,75.0,379.0,880.0,68.85
2021-01-15 14:00:00+01:00,2130.0,7080.0,1502.0,949.0,349.0,3314.19,88.5,368.19,880.0,69.97
2021-01-15 15:00:00+01:00,1685.0,7203.0,1467.0,1079.0,349.0,3287.52,75.0,379.0,860.0,77.14
2021-01-15 16:00:00+01:00,1200.0,7181.5,1461.0,1044.0,339.0,3378.61,80.61,290.0,858.0,76.98
2021-01-15 17:00:00+01:00,935.0,7377.0,1526.0,1179.0,354.0,3418.55,75.0,285.23,849.22,82.0
2021-01-15 18:00:00+01:00,875.0,7878.0,1616.0,1304.0,339.0,3631.64,75.0,297.0,852.49,97.04
2021-01-15 19:00:00+01:00,845.0,7904.0,1429.0,1284.0,339.0,3489.885,88.5,335.385,860.0,98.02
2021-01-15 20:00:00+01:00,820.0,7661.0,1429.0,1309.0,339.0,3263.145,75.0,334.645,820.0,94.38
2021-01-15 21:00:00+01:00,785.0,7167.5,1429.0,1294.0,339.0,3171.1399999999994,75.0,310.0,819.5,77.2
2021-01-15 22:00:00+01:00,790.0,6532.5,1429.0,1184.0,339.0,3046.135,75.0,310.385,787.9,67.18
2021-01-15 23:00:00+01:00,790.0,6177.5,1394.0,1119.0,339.0,3106.935,58.5,337.435,617.9,63.19
2021-01-16 00:00:00+01:00,805.0,5757.0,769.0,1094.0,339.0,2789.75,24.4,220.0,637.85,57.01
2021-01-16 01:00:00+01:00,830.0,4895.0,967.0,479.0,339.0,2636.03,14.0,220.0,622.97,47.44
2021-01-16 02:00:00+01:00,880.0,4854.0,943.0,504.0,349.0,2478.84,10.0,220.0,597.66,47.44
2021-01-16 04:00:00+01:00,920.0,4649.5,967.0,489.0,349.0,2203.95,10.0,220.0,543.0,47.44
2021-01-16 05:00:00+01:00,1100.0,4578.0,967.0,524.0,349.0,2183.75,10.0,220.0,551.5,46.48
2021-01-16 06:00:00+01:00,1200.0,4777.5,967.0,779.0,339.0,2355.85,22.26,220.0,589.16,46.48
2021-01-16 07:00:00+01:00,1265.0,5119.5,1097.0,1044.0,339.0,2504.4700000000003,35.0,250.03,817.9,47.44
2021-01-16 08:00:00+01:00,1350.0,5817.5,1265.0,1034.0,339.0,2999.035,56.455,250.24,790.3199999999999,54.96
2021-01-16 09:00:00+01:00,1515.0,6630.0,1257.0,1019.0,339.0,2913.1800000000003,50.0,250.0,790.23,56.94
2021-01-16 10:00:00+01:00,1700.0,7055.5,1272.0,1054.0,339.0,3054.5599999999995,50.0,250.0,803.94,53.08
2021-01-16 11:00:00+01:00,1815.0,7276.5,1252.0,1029.0,349.0,3099.1,50.0,250.0,817.9,53.08
2021-01-16 12:00:00+01:00,1870.0,7424.0,1336.0,1024.0,349.0,3006.9100000000003,50.0,250.0,752.09,53.08
2021-01-16 13:00:00+01:00,1915.0,7404.0,1441.0,994.0,349.0,2728.0999999999995,50.0,250.0,627.9,49.08
2021-01-16 14:00:00+01:00,1935.0,7096.0,1425.0,919.0,349.0,2859.3,50.0,250.0,627.9,46.48
2021-01-16 15:00:00+01:00,1870.0,7199.5,1406.0,1069.0,349.0,3025.78,50.0,250.0,647.9,46.56
2021-01-16 16:00:00+01:00,1790.0,7251.0,1400.0,1049.0,339.0,3395.1900000000005,59.0,280.32,817.9,47.48
2021-01-16 17:00:00+01:00,1780.0,7397.5,1565.0,1154.0,339.0,3430.23,59.0,280.94,833.9,57.7
2021-01-16 18:00:00+01:00,1815.0,7857.0,1755.0,1239.0,339.0,3488.695,64.925,281.07,809.13,65.01
2021-01-16 19:00:00+01:00,1820.0,7908.0,1468.0,1204.0,339.0,3386.5350000000003,68.0,295.925,834.9,66.4
2021-01-16 20:00:00+01:00,1805.0,7635.0,1468.0,1189.0,339.0,3239.435,59.0,280.0,814.06,63.8
2021-01-16 21:00:00+01:00,1800.0,7156.5,1468.0,1194.0,339.0,3022.59,50.0,280.0,697.9,53.08
2021-01-16 22:00:00+01:00,1805.0,6588.0,1396.0,1129.0,339.0,2825.67,25.0,240.0,697.9,44.02
2021-01-16 23:00:00+01:00,1825.0,6161.5,1317.0,1099.0,339.0,2846.89,25.0,240.0,607.9,41.0
2021-01-17 00:00:00+01:00,1835.0,5731.0,692.0,1064.0,339.0,2428.54,10.0,220.0,563.0899999999999,41.01
2021-01-17 01:00:00+01:00,1880.0,5165.0,976.0,509.0,339.0,2284.48,10.0,220.0,514.3,41.01
2021-01-17 02:00:00+01:00,1875.0,5094.5,976.0,529.0,349.0,2352.75,10.0,220.0,387.9,41.0
2021-01-17 04:00:00+01:00,1865.0,4895.0,976.0,524.0,349.0,2267.72,10.0,220.0,347.9,22.22
2021-01-17 05:00:00+01:00,1790.0,4761.5,1106.0,549.0,349.0,2341.49,10.0,220.0,347.9,22.25
2021-01-17 06:00:00+01:00,1745.0,4921.0,1096.0,779.0,339.0,2374.77,33.77,220.0,462.9,33.72
2021-01-17 07:00:00+01:00,1685.0,5186.0,1216.0,1064.0,339.0,2348.125,49.125,230.0,677.9,31.28
2021-01-17 08:00:00+01:00,1765.0,5767.0,1348.0,1064.0,339.0,2795.42,50.0,230.0,767.9,43.38
2021-01-17 09:00:00+01:00,2160.0,6683.0,1338.0,1079.0,339.0,3051.71,68.0,240.0,797.9,52.3
2021-01-17 10:00:00+01:00,2540.0,7389.0,1397.0,1099.0,339.0,3342.5,68.0,322.1,797.9,57.88
2021-01-17 11:00:00+01:00,2660.0,7892.5,1391.0,1089.0,349.0,3391.1,68.0,382.0,797.9,60.81
2021-01-17 12:00:00+01:00,2665.0,7978.0,1391.0,1064.0,349.0,3352.3,68.0,320.3,797.9,60.11
2021-01-17 13:00:00+01:00,2615.0,7773.0,1424.0,1049.0,349.0,3047.74,50.0,240.0,797.9,59.8
2021-01-17 14:00:00+01:00,2360.0,7229.0,1396.0,969.0,349.0,3371.62,68.0,262.87,800.51,57.0
2021-01-17 15:00:00+01:00,1895.0,7195.0,1377.0,1104.0,354.0,3240.23,59.0,240.0,801.28,57.76
2021-01-17 16:00:00+01:00,1350.0,7138.0,1397.0,1089.0,339.0,3248.32,35.315,270.0,820.32,58.57
2021-01-17 17:00:00+01:00,980.0,7150.5,1541.0,1179.0,339.0,3241.27,35.0,270.0,806.9,62.25
2021-01-17 18:00:00+01:00,855.0,7737.0,1667.0,1229.0,339.0,3361.54,50.0,287.28,817.1800000000001,70.0
2021-01-17 19:00:00+01:00,765.0,7862.0,1467.0,1189.0,339.0,3295.71,50.0,311.32,832.46,93.25
2021-01-17 20:00:00+01:00,705.0,7774.5,1397.0,1179.0,339.0,3288.14,40.105,270.0,808.62,95.27
2021-01-17 21:00:00+01:00,660.0,7392.0,1397.0,1154.0,339.0,3025.905,35.0,270.0,800.1,70.0
2021-01-17 22:00:00+01:00,635.0,6792.5,1305.0,1074.0,339.0,3128.745,22.745,240.0,799.09,62.99
2021-01-17 23:00:00+01:00,625.0,6336.0,1226.0,1054.0,339.0,3127.35,20.0,230.0,638.15,60.48
2021-01-18 00:00:00+01:00,630.0,5904.5,601.0,1019.0,339.0,3078.775,17.45,150.0,568.62,56.97
2021-01-18 01:00:00+01:00,610.0,5186.0,996.0,454.0,339.0,3192.295,25.0,0.0,543.2049999999999,53.37
2021-01-18 02:00:00+01:00,665.0,5084.5,1136.0,479.0,349.0,2898.8450000000003,20.845,0.0,543.31,47.62
2021-01-18 04:00:00+01:00,755.0,4987.0,1136.0,474.0,349.0,2947.875,25.0,0.0,507.82,30.43
2021-01-18 05:00:00+01:00,1175.0,5033.0,1136.0,529.0,349.0,2886.84,20.0,0.0,521.77,27.21
2021-01-18 06:00:00+01:00,1420.0,5629.0,1136.0,784.0,339.0,3361.05,102.0,0.0,647.9,45.1
2021-01-18 07:00:00+01:00,1630.0,6530.5,1236.0,1079.0,339.0,3238.945,100.185,130.0,574.14,65.4
2021-01-18 08:00:00+01:00,1865.0,7338.5,1306.0,1094.0,339.0,3299.4550000000004,102.0,250.0,464.0,80.22
2021-01-18 09:00:00+01:00,2290.0,8083.0,1296.0,1114.0,339.0,3517.35,102.0,320.0,463.55,85.79
2021-01-18 10:00:00+01:00,2685.0,8486.0,1311.0,1099.0,339.0,3446.2,102.0,442.48,454.9,80.95
2021-01-18 11:00:00+01:00,2930.0,8753.5,1305.0,1119.0,349.0,3498.57,102.0,468.5,454.9,69.03
2021-01-18 12:00:00+01:00,3040.0,8890.0,1324.0,1114.0,349.0,3491.73,102.0,466.02,454.9,63.7
2021-01-18 13:00:00+01:00,3000.0,8781.0,1357.0,1064.0,349.0,3402.2,102.0,501.55,454.9,62.33
2021-01-18 14:00:00+01:00,2815.0,8342.0,1249.0,989.0,349.0,3484.88,102.0,504.88,454.9,63.22
2021-01-18 15:00:00+01:00,2415.0,8227.0,1230.0,1134.0,354.0,3575.71,102.0,525.7850000000001,459.14,62.33
2021-01-18 16:00:00+01:00,1935.0,8091.5,1224.0,1119.0,339.0,3515.82,102.0,553.03,569.9,79.33
2021-01-18 17:00:00+01:00,1600.0,7969.5,1206.0,1179.0,339.0,3654.63,88.3,548.19,752.88,86.3
2021-01-18 18:00:00+01:00,1495.0,8496.0,1464.0,1249.0,339.0,3607.33,75.0,540.97,749.6899999999999,97.16
2021-01-18 19:00:00+01:00,1410.0,8594.0,1554.0,1244.0,339.0,3736.635,102.0,537.5,739.23,93.96
2021-01-18 20:00:00+01:00,1335.0,8620.0,1267.0,1224.0,339.0,3669.35,88.5,540.78,744.54,89.4
2021-01-18 21:00:00+01:00,1265.0,7994.0,1267.0,1164.0,339.0,3539.3,70.22,539.88,743.6700000000001,79.4
2021-01-18 22:00:00+01:00,1195.0,7146.0,1267.0,1084.0,339.0,3445.985,67.485,515.9,741.42,68.5
2021-01-18 23:00:00+01:00,1120.0,6593.0,1250.0,1059.0,339.0,3459.605,55.935,478.26,615.73,65.58
2021-01-19 00:00:00+01:00,1040.0,6167.0,55.0,1024.0,339.0,3156.12,19.9,377.5,747.9,64.0
2021-01-19 01:00:00+01:00,775.0,5536.0,776.0,459.0,339.0,2834.41,10.0,220.0,727.9,54.04
2021-01-19 02:00:00+01:00,725.0,5439.5,916.0,479.0,349.0,2847.25,10.0,220.0,643.46,52.3
2021-01-19 04:00:00+01:00,720.0,5297.0,916.0,474.0,349.0,2868.38,10.0,220.0,643.0799999999999,47.9
2021-01-19 05:00:00+01:00,720.0,5333.0,916.0,519.0,349.0,3046.73,17.5,220.0,771.98,49.6
2021-01-19 06:00:00+01:00,715.0,5864.0,916.0,769.0,339.0,3314.79,75.0,275.0,775.71,57.6
2021-01-19 07:00:00+01:00,715.0,6809.0,1016.0,1064.0,339.0,3559.78,75.0,510.0,845.71,67.82
2021-01-19 08:00:00+01:00,895.0,7491.0,1084.0,1074.0,339.0,3678.97,75.0,557.09,909.9,85.0
2021-01-19 09:00:00+01:00,1405.0,8135.0,1074.0,1059.0,339.0,3329.86,75.0,599.78,882.86,93.61
2021-01-19 10:00:00+01:00,1920.0,8429.5,1091.0,1044.0,339.0,3480.89,75.0,625.3299999999999,866.72,87.56
2021-01-19 11:00:00+01:00,2200.0,8572.0,1085.0,1039.0,349.0,3507.19,75.0,530.0,850.0,82.4
2021-01-19 12:00:00+01:00,2315.0,8642.0,1084.0,1079.0,349.0,3342.035,75.0,500.0,819.5,80.95
2021-01-19 13:00:00+01:00,2350.0,8510.0,1117.0,1044.0,349.0,3095.6400000000003,75.0,500.0,819.5,71.38
2021-01-19 14:00:00+01:00,2205.0,8160.0,1229.0,969.0,349.0,3495.5,88.5,532.345,860.0,69.97
2021-01-19 15:00:00+01:00,1830.0,8187.0,1210.0,1119.0,354.0,3571.21,75.0,650.0,847.1700000000001,73.48
2021-01-19 16:00:00+01:00,1335.0,8082.5,1204.0,1104.0,339.0,3443.94,75.0,650.0,859.48,77.67
2021-01-19 17:00:00+01:00,1020.0,8183.5,1186.0,1199.0,339.0,3445.485,75.0,661.1800000000001,918.84,84.53
2021-01-19 18:00:00+01:00,975.0,8745.5,1444.0,1249.0,339.0,3419.35,75.0,653.56,902.08,95.9
2021-01-19 19:00:00+01:00,955.0,8799.0,1534.0,1169.0,339.0,3588.59,75.0,650.0,878.1600000000001,91.81
2021-01-19 20:00:00+01:00,930.0,8694.5,1247.0,1184.0,339.0,3451.03,75.0,650.0,819.5,88.32
2021-01-19 21:00:00+01:00,885.0,8096.0,1247.0,1154.0,339.0,3214.24,52.5,530.0,797.9,74.96
2021-01-19 22:00:00+01:00,865.0,7371.5,1247.0,1074.0,339.0,3107.995,47.995,500.0,797.9,65.09
2021-01-19 23:00:00+01:00,845.0,6798.0,1230.0,1054.0,339.0,3278.91,75.0,410.0,658.5899999999999,59.79
2021-01-20 00:00:00+01:00,810.0,6367.5,55.0,1024.0,339.0,2577.4,14.9,220.0,631.55,60.24
2021-01-20 01:00:00+01:00,775.0,5481.0,309.0,459.0,339.0,2297.07,10.0,220.0,570.51,50.87
2021-01-20 02:00:00+01:00,785.0,5431.0,309.0,479.0,349.0,2152.26,0.0,220.0,567.9,49.0
2021-01-20 04:00:00+01:00,825.0,5282.0,165.0,474.0,349.0,2202.1,10.0,220.0,567.9,46.0
2021-01-20 05:00:00+01:00,880.0,5353.0,165.0,524.0,349.0,2345.92,10.0,250.0,668.0799999999999,47.64
2021-01-20 06:00:00+01:00,880.0,5940.5,309.0,774.0,339.0,2550.39,67.39,280.0,788.22,56.41
2021-01-20 07:00:00+01:00,915.0,6930.5,872.0,1074.0,339.0,2592.665,53.165,280.0,844.67,69.97
2021-01-20 08:00:00+01:00,1125.0,7552.5,1644.0,1084.0,339.0,2664.32,75.0,280.0,842.69,75.73
2021-01-20 09:00:00+01:00,1635.0,8155.0,1634.0,1064.0,339.0,2761.14,88.5,280.0,824.55,84.05
2021-01-20 10:00:00+01:00,2125.0,8332.0,1651.0,1049.0,339.0,2790.84,88.5,250.0,807.61,73.13
2021-01-20 11:00:00+01:00,2410.0,8403.5,1423.0,1039.0,349.0,2816.63,88.5,250.0,789.87,64.0
2021-01-20 12:00:00+01:00,2550.0,8422.5,1081.0,1059.0,349.0,2787.065,81.565,250.0,772.92,69.97
2021-01-20 13:00:00+01:00,2605.0,8304.5,1116.0,1049.0,349.0,2779.26,75.0,250.0,762.4,62.44
2021-01-20 14:00:00+01:00,2415.0,7976.0,1018.0,969.0,349.0,2802.0,96.47,250.0,804.0600000000001,60.14
2021-01-20 15:00:00+01:00,1995.0,7977.0,973.0,1119.0,354.0,2846.07,75.0,280.0,805.11,69.97
2021-01-20 16:00:00+01:00,1510.0,8006.0,1430.0,1104.0,339.0,3125.435,75.0,280.0,822.21,67.62
2021-01-20 17:00:00+01:00,1240.0,8056.5,1689.0,1199.0,339.0,3050.83,75.0,280.0,827.38,72.31
2021-01-20 18:00:00+01:00,1225.0,8496.5,1976.0,1244.0,339.0,3051.23,75.0,280.0,828.12,75.57
2021-01-20 19:00:00+01:00,1230.0,8502.0,1886.0,1169.0,339.0,2961.43,87.93,280.0,820.84,76.09
2021-01-20 20:00:00+01:00,1200.0,8189.5,1651.0,1189.0,339.0,2841.5,52.5,250.0,815.68,71.0
2021-01-20 21:00:00+01:00,1160.0,7680.5,1651.0,1159.0,339.0,2879.4750000000004,52.5,250.0,799.4,64.54
