,Date,Res_Total,Load Total,Hydro Total,sum_imports,sum_exports,weekdays,weekdays0,bankdays,bankdays0,winter,spring,autumn,summer,t1_weekdays,t1_weekdays0,t1_bankdays,t1_bankdays0,t1_winter,t1_spring,t1_autumn,t1_summer
725,2020-12-14 14:00:00+01:00,2775.0,6392.0,61.0,1249.0,369.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
726,2020-12-14 15:00:00+01:00,2550.0,6420.0,26.0,1264.0,369.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
727,2020-12-14 16:00:00+01:00,2320.0,6409.5,0.0,1269.0,369.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
728,2020-12-14 17:00:00+01:00,2225.0,6728.5,40.0,1289.0,369.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
729,2020-12-14 18:00:00+01:00,2225.0,7065.5,655.0,1399.0,369.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
730,2020-12-14 19:00:00+01:00,2205.0,7086.0,505.0,1309.0,359.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
731,2020-12-14 20:00:00+01:00,2205.0,6966.5,30.0,1329.0,359.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
732,2020-12-14 21:00:00+01:00,2215.0,6646.0,26.0,1339.0,364.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
733,2020-12-14 22:00:00+01:00,2215.0,6031.5,71.0,1279.0,364.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
734,2020-12-14 23:00:00+01:00,2205.0,5644.0,71.0,1174.0,359.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
735,2020-12-15 00:00:00+01:00,2190.0,5209.0,0.0,1129.0,364.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
736,2020-12-15 01:00:00+01:00,2265.0,4734.5,0.0,579.0,369.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
737,2020-12-15 02:00:00+01:00,2245.0,4668.0,0.0,579.0,369.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
738,2020-12-15 04:00:00+01:00,2225.0,4529.5,0.0,579.0,369.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
739,2020-12-15 05:00:00+01:00,2200.0,4601.0,0.0,609.0,364.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
740,2020-12-15 06:00:00+01:00,2180.0,5070.5,26.0,879.0,359.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
741,2020-12-15 07:00:00+01:00,2145.0,5721.0,26.0,1119.0,359.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
742,2020-12-15 08:00:00+01:00,2255.0,6224.5,30.0,1094.0,364.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
743,2020-12-15 09:00:00+01:00,2550.0,6662.0,111.0,1079.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
744,2020-12-15 10:00:00+01:00,2835.0,6844.0,36.0,1079.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
745,2020-12-15 11:00:00+01:00,3010.0,6900.5,16.0,1079.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
746,2020-12-15 12:00:00+01:00,3050.0,6928.5,16.0,1069.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
747,2020-12-15 13:00:00+01:00,2960.0,6851.5,77.0,1064.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
748,2020-12-15 14:00:00+01:00,2700.0,6676.0,61.0,1054.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
749,2020-12-15 15:00:00+01:00,2260.0,6753.5,26.0,1119.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
750,2020-12-15 16:00:00+01:00,1815.0,6771.5,0.0,1139.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
751,2020-12-15 17:00:00+01:00,1620.0,7096.5,282.0,1229.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
752,2020-12-15 18:00:00+01:00,1590.0,7414.0,792.0,1244.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
753,2020-12-15 19:00:00+01:00,1530.0,7352.0,330.0,1199.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
754,2020-12-15 20:00:00+01:00,1490.0,7373.0,20.0,1234.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
755,2020-12-15 21:00:00+01:00,1440.0,6961.0,26.0,1184.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
756,2020-12-15 22:00:00+01:00,1385.0,6288.5,71.0,1049.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
757,2020-12-15 23:00:00+01:00,1315.0,5877.5,71.0,959.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
758,2020-12-16 00:00:00+01:00,1265.0,5446.0,0.0,979.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
759,2020-12-16 01:00:00+01:00,1420.0,4616.5,0.0,529.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
760,2020-12-16 02:00:00+01:00,1375.0,4555.0,0.0,529.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
761,2020-12-16 04:00:00+01:00,1320.0,4412.0,0.0,529.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
762,2020-12-16 05:00:00+01:00,1245.0,4458.5,0.0,559.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
763,2020-12-16 06:00:00+01:00,1220.0,4911.0,26.0,849.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
764,2020-12-16 07:00:00+01:00,1190.0,5440.5,26.0,1069.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
765,2020-12-16 08:00:00+01:00,1345.0,6130.0,68.0,1049.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
766,2020-12-16 09:00:00+01:00,1740.0,6639.0,149.0,1039.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
767,2020-12-16 10:00:00+01:00,2070.0,6907.5,74.0,1029.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
768,2020-12-16 11:00:00+01:00,2220.0,6973.5,53.0,1029.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
769,2020-12-16 12:00:00+01:00,2235.0,6999.0,16.0,1069.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
770,2020-12-16 13:00:00+01:00,2130.0,6919.0,77.0,1039.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
771,2020-12-16 14:00:00+01:00,1900.0,6697.0,61.0,1009.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
772,2020-12-16 15:00:00+01:00,1515.0,6718.0,26.0,1079.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
773,2020-12-16 16:00:00+01:00,1125.0,6674.0,0.0,1099.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
774,2020-12-16 17:00:00+01:00,985.0,6904.5,256.0,1199.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
775,2020-12-16 18:00:00+01:00,945.0,7260.5,600.0,1234.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
776,2020-12-16 19:00:00+01:00,925.0,7281.0,244.0,1169.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
777,2020-12-16 20:00:00+01:00,895.0,7250.0,130.0,1179.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
778,2020-12-16 21:00:00+01:00,870.0,6807.0,26.0,1154.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
779,2020-12-16 22:00:00+01:00,830.0,6156.0,71.0,1014.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
780,2020-12-16 23:00:00+01:00,795.0,5810.0,71.0,929.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
781,2020-12-17 00:00:00+01:00,775.0,5374.0,0.0,949.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
782,2020-12-17 01:00:00+01:00,695.0,4667.0,0.0,509.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
783,2020-12-17 02:00:00+01:00,675.0,4585.0,0.0,509.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
784,2020-12-17 04:00:00+01:00,630.0,4421.5,0.0,509.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
785,2020-12-17 05:00:00+01:00,610.0,4467.5,0.0,539.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
786,2020-12-17 06:00:00+01:00,610.0,4889.0,26.0,839.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
787,2020-12-17 07:00:00+01:00,600.0,5470.0,26.0,1059.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
788,2020-12-17 08:00:00+01:00,730.0,6042.0,30.0,1044.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
789,2020-12-17 09:00:00+01:00,1035.0,6553.0,95.0,1029.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
790,2020-12-17 10:00:00+01:00,1310.0,6741.0,36.0,1019.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
791,2020-12-17 11:00:00+01:00,1455.0,6796.5,16.0,1019.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
792,2020-12-17 12:00:00+01:00,1510.0,6831.0,16.0,1019.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
793,2020-12-17 13:00:00+01:00,1450.0,6760.5,77.0,1014.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
794,2020-12-17 14:00:00+01:00,1275.0,6539.0,61.0,999.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
795,2020-12-17 15:00:00+01:00,950.0,6610.5,26.0,1069.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
796,2020-12-17 16:00:00+01:00,610.0,6592.5,0.0,1099.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
797,2020-12-17 17:00:00+01:00,500.0,6873.5,497.0,1199.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
798,2020-12-17 18:00:00+01:00,500.0,7219.0,657.0,1209.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
799,2020-12-17 19:00:00+01:00,495.0,7193.0,270.0,1169.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
800,2020-12-17 20:00:00+01:00,480.0,7131.5,0.0,1179.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
801,2020-12-17 21:00:00+01:00,490.0,6707.0,26.0,1154.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
802,2020-12-17 22:00:00+01:00,490.0,6056.5,71.0,1009.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
803,2020-12-17 23:00:00+01:00,480.0,5705.0,71.0,919.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
804,2020-12-18 00:00:00+01:00,480.0,5279.5,0.0,949.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
805,2020-12-19 01:00:00+01:00,740.0,4765.5,0.0,509.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
806,2020-12-19 02:00:00+01:00,750.0,4745.0,0.0,509.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
807,2020-12-19 04:00:00+01:00,765.0,4545.0,0.0,509.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
808,2020-12-19 05:00:00+01:00,825.0,4422.5,0.0,544.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
809,2020-12-19 06:00:00+01:00,820.0,4632.0,26.0,839.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
810,2020-12-19 07:00:00+01:00,815.0,4829.0,26.0,1054.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
811,2020-12-19 08:00:00+01:00,960.0,5399.5,56.0,1034.0,349.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
812,2020-12-19 09:00:00+01:00,1250.0,6041.0,95.0,1044.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
813,2020-12-19 10:00:00+01:00,1530.0,6432.0,36.0,1059.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
814,2020-12-19 11:00:00+01:00,1635.0,6608.5,16.0,1059.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
815,2020-12-19 12:00:00+01:00,1670.0,6740.5,16.0,1059.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
816,2020-12-19 13:00:00+01:00,1600.0,6753.0,77.0,1034.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
817,2020-12-19 14:00:00+01:00,1410.0,6444.0,61.0,1004.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
818,2020-12-19 15:00:00+01:00,1130.0,6484.0,26.0,1069.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
819,2020-12-19 16:00:00+01:00,820.0,6526.5,0.0,1099.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
820,2020-12-19 17:00:00+01:00,700.0,6859.0,145.0,1199.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
821,2020-12-19 18:00:00+01:00,700.0,7209.0,395.0,1209.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
822,2020-12-19 19:00:00+01:00,700.0,7147.5,445.0,1169.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
823,2020-12-19 20:00:00+01:00,690.0,6946.0,225.0,1179.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
824,2020-12-19 21:00:00+01:00,700.0,6519.0,46.0,1154.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
825,2020-12-19 22:00:00+01:00,700.0,5955.0,71.0,1009.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
826,2020-12-19 23:00:00+01:00,710.0,5555.0,71.0,924.0,349.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
827,2020-12-20 00:00:00+01:00,720.0,5127.0,0.0,949.0,349.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
828,2020-12-20 01:00:00+01:00,645.0,4445.0,0.0,504.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
829,2020-12-20 02:00:00+01:00,655.0,4320.0,0.0,509.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
830,2020-12-20 04:00:00+01:00,660.0,4160.0,0.0,509.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
831,2020-12-20 05:00:00+01:00,650.0,4040.0,0.0,494.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
832,2020-12-20 06:00:00+01:00,640.0,4160.0,0.0,829.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
833,2020-12-20 07:00:00+01:00,670.0,4275.0,26.0,1049.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
834,2020-12-20 08:00:00+01:00,815.0,4655.0,26.0,1029.0,349.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
835,2020-12-20 09:00:00+01:00,1105.0,5160.0,56.0,1034.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
836,2020-12-20 10:00:00+01:00,1370.0,5645.0,95.0,1054.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
837,2020-12-20 11:00:00+01:00,1490.0,6000.0,36.0,1059.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
838,2020-12-20 12:00:00+01:00,1525.0,6160.0,16.0,1034.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
839,2020-12-20 13:00:00+01:00,1470.0,6070.0,16.0,1014.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
840,2020-12-20 14:00:00+01:00,1295.0,5675.0,77.0,1004.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
841,2020-12-20 15:00:00+01:00,1060.0,5700.0,61.0,1064.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
842,2020-12-20 16:00:00+01:00,845.0,5655.0,26.0,1089.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
843,2020-12-20 17:00:00+01:00,775.0,5985.0,0.0,1189.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
844,2020-12-20 18:00:00+01:00,825.0,6490.0,0.0,1229.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
845,2020-12-20 19:00:00+01:00,865.0,6540.0,220.0,1169.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
846,2020-12-20 20:00:00+01:00,885.0,6475.0,425.0,1179.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
847,2020-12-20 21:00:00+01:00,895.0,6170.0,449.0,1154.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
848,2020-12-20 22:00:00+01:00,920.0,5700.0,216.0,1014.0,339.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
849,2020-12-20 23:00:00+01:00,955.0,5290.0,151.0,929.0,349.0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
850,2020-12-21 00:00:00+01:00,975.0,4870.0,131.0,949.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
851,2020-12-21 01:00:00+01:00,1065.0,4255.0,0.0,519.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
852,2020-12-21 02:00:00+01:00,1085.0,4190.0,0.0,519.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
853,2020-12-21 04:00:00+01:00,1085.0,4050.0,0.0,519.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
854,2020-12-21 05:00:00+01:00,1125.0,4130.0,0.0,549.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
855,2020-12-21 06:00:00+01:00,1125.0,4610.0,0.0,839.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
856,2020-12-21 07:00:00+01:00,1090.0,5305.0,26.0,1064.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
857,2020-12-21 08:00:00+01:00,1170.0,5880.0,26.0,1049.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
858,2020-12-21 09:00:00+01:00,1380.0,6360.0,94.0,1034.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
859,2020-12-21 10:00:00+01:00,1565.0,6550.0,133.0,1029.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
860,2020-12-21 11:00:00+01:00,1640.0,6615.0,75.0,1029.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
861,2020-12-21 12:00:00+01:00,1645.0,6655.0,55.0,1069.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
862,2020-12-21 13:00:00+01:00,1605.0,6640.0,54.0,1039.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
863,2020-12-21 14:00:00+01:00,1525.0,6480.0,115.0,1009.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
864,2020-12-21 15:00:00+01:00,1335.0,6615.0,61.0,1079.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
865,2020-12-21 16:00:00+01:00,1120.0,6575.0,26.0,1099.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
866,2020-12-21 17:00:00+01:00,1035.0,6745.0,0.0,1199.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
867,2020-12-21 18:00:00+01:00,1055.0,6970.0,0.0,1239.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
868,2020-12-21 19:00:00+01:00,1055.0,6990.0,220.0,1169.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
869,2020-12-21 20:00:00+01:00,1035.0,6870.0,325.0,1189.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
870,2020-12-21 21:00:00+01:00,995.0,6485.0,355.0,1154.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
871,2020-12-21 22:00:00+01:00,955.0,5935.0,216.0,1014.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
872,2020-12-21 23:00:00+01:00,935.0,5570.0,151.0,929.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
873,2020-12-22 00:00:00+01:00,890.0,5150.0,131.0,949.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
874,2020-12-22 01:00:00+01:00,765.0,4745.5,0.0,509.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
875,2020-12-22 02:00:00+01:00,745.0,4653.5,0.0,509.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
876,2020-12-22 04:00:00+01:00,720.0,4525.0,0.0,509.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
877,2020-12-22 05:00:00+01:00,630.0,4530.0,0.0,539.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
878,2020-12-22 06:00:00+01:00,610.0,4967.0,26.0,839.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
879,2020-12-22 07:00:00+01:00,590.0,5776.0,26.0,1064.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
880,2020-12-22 08:00:00+01:00,680.0,6215.0,91.0,1044.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
881,2020-12-22 09:00:00+01:00,965.0,6663.0,130.0,1029.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
882,2020-12-22 10:00:00+01:00,1215.0,6886.5,71.0,1019.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
883,2020-12-22 11:00:00+01:00,1325.0,6971.0,51.0,1019.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
884,2020-12-22 12:00:00+01:00,1350.0,7031.5,51.0,1059.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
885,2020-12-22 13:00:00+01:00,1305.0,6997.0,112.0,1034.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
886,2020-12-22 14:00:00+01:00,1155.0,6781.0,96.0,999.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
887,2020-12-22 15:00:00+01:00,870.0,6832.5,61.0,1074.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
888,2020-12-22 16:00:00+01:00,565.0,6782.5,35.0,1099.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
889,2020-12-22 17:00:00+01:00,445.0,7041.0,35.0,1199.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
890,2020-12-22 18:00:00+01:00,445.0,7291.5,514.0,1234.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
891,2020-12-22 19:00:00+01:00,450.0,7312.0,360.0,1164.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
892,2020-12-22 20:00:00+01:00,435.0,7194.5,130.0,1179.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
893,2020-12-22 21:00:00+01:00,420.0,6823.5,61.0,1154.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
894,2020-12-22 22:00:00+01:00,420.0,6141.0,106.0,1009.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
895,2020-12-22 23:00:00+01:00,435.0,5790.0,71.0,919.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
896,2020-12-23 00:00:00+01:00,450.0,5364.0,0.0,949.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
897,2020-12-23 01:00:00+01:00,400.0,4500.0,0.0,499.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
898,2020-12-23 02:00:00+01:00,410.0,4400.0,0.0,499.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
899,2020-12-23 04:00:00+01:00,410.0,4240.0,0.0,499.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
900,2020-12-23 05:00:00+01:00,400.0,4305.0,0.0,539.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
901,2020-12-23 06:00:00+01:00,400.0,4700.0,26.0,834.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
902,2020-12-23 07:00:00+01:00,390.0,5285.0,26.0,1059.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
903,2020-12-23 08:00:00+01:00,545.0,5865.0,129.0,1039.0,349.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
904,2020-12-23 09:00:00+01:00,945.0,6300.0,168.0,1004.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
905,2020-12-23 10:00:00+01:00,1320.0,6395.0,93.0,1019.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
906,2020-12-23 11:00:00+01:00,1550.0,6365.0,72.0,1019.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
907,2020-12-23 12:00:00+01:00,1630.0,6340.0,35.0,1019.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
908,2020-12-23 13:00:00+01:00,1580.0,6280.0,96.0,1044.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
909,2020-12-23 14:00:00+01:00,1360.0,6155.0,96.0,1034.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
910,2020-12-23 15:00:00+01:00,970.0,6250.0,61.0,1069.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
911,2020-12-23 16:00:00+01:00,550.0,6275.0,51.0,1089.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
912,2020-12-23 17:00:00+01:00,410.0,6705.0,101.0,1199.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
913,2020-12-23 18:00:00+01:00,425.0,6980.0,737.0,1209.0,339.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
