Date,Res_Total,Load Total,Hydro Total,sum_imports,sum_exports,SMP
2021-02-18 19:00:00+01:00,690.0,8279.0,2139.0,1337.0,347.0,80.97
2021-02-18 20:00:00+01:00,675.0,7994.5,2046.0,1272.0,347.0,72.11
2021-02-18 21:00:00+01:00,630.0,7487.5,1895.0,1242.0,347.0,62.94
2021-02-18 22:00:00+01:00,605.0,6754.5,1286.0,1312.0,347.0,59.28
2021-02-18 23:00:00+01:00,575.0,6340.5,1074.0,1272.0,347.0,57.0
2021-02-19 00:00:00+01:00,565.0,5923.5,994.0,1307.0,347.0,53.52
2021-02-19 01:00:00+01:00,515.0,5462.0,929.0,547.0,347.0,53.64
2021-02-19 02:00:00+01:00,505.0,5365.0,929.0,517.0,347.0,48.38
2021-02-19 04:00:00+01:00,480.0,5211.5,909.0,522.0,357.0,49.24
2021-02-19 05:00:00+01:00,465.0,5325.0,984.0,572.0,357.0,49.58
2021-02-19 06:00:00+01:00,450.0,5764.5,1059.0,992.0,347.0,54.12
2021-02-19 07:00:00+01:00,505.0,6460.0,1160.0,1392.0,357.0,63.66
2021-02-19 08:00:00+01:00,830.0,7179.0,1706.0,1227.0,347.0,68.11
2021-02-19 09:00:00+01:00,1345.0,7791.0,2116.0,1192.0,347.0,76.78
2021-02-19 10:00:00+01:00,1780.0,8185.5,1911.0,1107.0,347.0,74.7
2021-02-19 11:00:00+01:00,2045.0,8194.0,1906.0,1072.0,347.0,65.28
2021-02-19 12:00:00+01:00,2145.0,8155.5,1834.0,1087.0,347.0,63.84
2021-02-19 13:00:00+01:00,2085.0,7928.0,1358.0,1267.0,347.0,59.5
2021-02-19 14:00:00+01:00,1845.0,7494.0,1336.0,1207.0,347.0,59.13
2021-02-19 15:00:00+01:00,1480.0,7373.0,1338.0,1317.0,347.0,60.0
2021-02-19 16:00:00+01:00,1010.0,7213.5,1590.0,1332.0,347.0,64.78
2021-02-19 17:00:00+01:00,590.0,7271.5,1850.0,1312.0,347.0,67.0
2021-02-19 18:00:00+01:00,450.0,8015.0,2135.0,1437.0,347.0,74.33
2021-02-19 19:00:00+01:00,445.0,8385.0,2235.0,1457.0,347.0,72.03
2021-02-19 20:00:00+01:00,460.0,8190.5,2215.0,1377.0,347.0,67.0
2021-02-19 21:00:00+01:00,450.0,7700.5,2010.0,1417.0,347.0,64.0
2021-02-19 22:00:00+01:00,455.0,6992.0,1406.0,1507.0,347.0,60.76
2021-02-19 23:00:00+01:00,455.0,6591.0,1074.0,1467.0,347.0,56.0
2021-02-20 00:00:00+01:00,450.0,6171.5,994.0,1507.0,347.0,54.12
2021-02-20 01:00:00+01:00,425.0,5205.5,739.0,572.0,347.0,50.0
2021-02-20 02:00:00+01:00,455.0,5156.5,739.0,567.0,347.0,51.0
2021-02-20 04:00:00+01:00,475.0,5005.0,739.0,572.0,357.0,43.9
2021-02-20 05:00:00+01:00,480.0,4898.0,739.0,592.0,357.0,43.86
2021-02-20 06:00:00+01:00,480.0,5086.5,784.0,1082.0,347.0,47.18
2021-02-20 07:00:00+01:00,550.0,5401.5,946.0,1457.0,357.0,54.99
2021-02-20 08:00:00+01:00,795.0,5951.0,1221.0,1157.0,347.0,59.5
2021-02-20 09:00:00+01:00,1190.0,6605.5,1461.0,1117.0,347.0,62.42
2021-02-20 10:00:00+01:00,1550.0,6935.0,1461.0,1067.0,347.0,56.92
2021-02-20 11:00:00+01:00,1760.0,7046.5,1264.0,1042.0,347.0,54.0
2021-02-20 12:00:00+01:00,1865.0,7113.5,1034.0,1047.0,347.0,54.59
2021-02-20 13:00:00+01:00,1835.0,6979.0,1034.0,1157.0,347.0,48.96
2021-02-20 14:00:00+01:00,1685.0,6623.5,988.0,1147.0,347.0,44.18
2021-02-20 15:00:00+01:00,1415.0,6652.0,934.0,1192.0,347.0,45.5
2021-02-20 16:00:00+01:00,1030.0,6578.5,969.0,1207.0,347.0,53.82
2021-02-20 17:00:00+01:00,670.0,6575.5,1278.0,1287.0,347.0,54.5
2021-02-20 18:00:00+01:00,515.0,7128.5,1883.0,1477.0,347.0,60.0
2021-02-20 19:00:00+01:00,515.0,7428.0,1983.0,1527.0,347.0,68.12
2021-02-20 20:00:00+01:00,525.0,7284.0,1983.0,1447.0,347.0,71.12
2021-02-20 21:00:00+01:00,550.0,6827.0,1689.0,1527.0,347.0,64.79
2021-02-20 22:00:00+01:00,585.0,6263.0,1379.0,1532.0,347.0,59.45
2021-02-20 23:00:00+01:00,660.0,5881.5,959.0,1547.0,347.0,54.59
2021-02-21 00:00:00+01:00,770.0,5462.5,729.0,1552.0,347.0,52.99
2021-02-21 01:00:00+01:00,830.0,4989.5,904.0,587.0,347.0,58.99
2021-02-21 02:00:00+01:00,970.0,4917.5,904.0,582.0,347.0,46.76
2021-02-21 04:00:00+01:00,1135.0,4720.5,724.0,592.0,347.0,33.0
2021-02-21 05:00:00+01:00,1485.0,4580.5,724.0,637.0,347.0,29.42
2021-02-21 06:00:00+01:00,1660.0,4676.0,724.0,1112.0,347.0,30.69
2021-02-21 07:00:00+01:00,1850.0,4841.5,766.0,1522.0,347.0,44.87
2021-02-21 08:00:00+01:00,2165.0,5267.0,816.0,1337.0,347.0,45.37
2021-02-21 09:00:00+01:00,2580.0,5813.5,1106.0,1287.0,347.0,45.69
2021-02-21 10:00:00+01:00,2940.0,6293.5,1381.0,1297.0,357.0,40.96
2021-02-21 11:00:00+01:00,3180.0,6641.5,1109.0,1257.0,357.0,40.8
2021-02-21 12:00:00+01:00,3275.0,6797.5,969.0,1212.0,357.0,34.47
2021-02-21 13:00:00+01:00,3260.0,6675.0,1024.0,1277.0,357.0,32.68
2021-02-21 14:00:00+01:00,3165.0,6177.5,1008.0,1257.0,357.0,25.47
2021-02-21 15:00:00+01:00,2935.0,6142.5,988.0,1322.0,357.0,25.76
2021-02-21 16:00:00+01:00,2565.0,5963.0,1008.0,1367.0,357.0,35.09
2021-02-21 17:00:00+01:00,2150.0,5803.5,1273.0,1417.0,347.0,44.3
2021-02-21 18:00:00+01:00,1950.0,6512.5,1968.0,1527.0,347.0,53.71
2021-02-21 19:00:00+01:00,1895.0,7012.5,1968.0,1582.0,347.0,62.42
2021-02-21 20:00:00+01:00,1810.0,6971.5,1948.0,1522.0,347.0,65.13
2021-02-21 21:00:00+01:00,1740.0,6627.5,1838.0,1557.0,347.0,62.7
2021-02-21 22:00:00+01:00,1675.0,6167.5,1234.0,1562.0,347.0,60.0
2021-02-21 23:00:00+01:00,1610.0,5788.0,1029.0,1577.0,347.0,53.71
2021-02-22 00:00:00+01:00,1500.0,5387.5,789.0,1577.0,347.0,47.02
2021-02-22 01:00:00+01:00,1355.0,4670.0,749.0,607.0,347.0,41.77
2021-02-22 02:00:00+01:00,1270.0,4641.0,749.0,612.0,347.0,39.41
2021-02-22 04:00:00+01:00,1195.0,4504.0,749.0,592.0,347.0,37.77
2021-02-22 05:00:00+01:00,1095.0,4617.0,749.0,607.0,347.0,37.22
2021-02-22 06:00:00+01:00,1010.0,5187.5,749.0,1042.0,347.0,43.79
2021-02-22 07:00:00+01:00,1020.0,6025.0,1314.0,1532.0,347.0,60.33
2021-02-22 08:00:00+01:00,1300.0,6607.0,1344.0,1352.0,347.0,62.52
2021-02-22 09:00:00+01:00,1780.0,7086.0,1785.0,1297.0,357.0,67.7
2021-02-22 10:00:00+01:00,2220.0,7199.0,1764.0,1112.0,347.0,60.0
2021-02-22 11:00:00+01:00,2500.0,7146.5,1484.0,1087.0,347.0,51.91
2021-02-22 12:00:00+01:00,2605.0,7073.5,1159.0,1097.0,347.0,56.06
2021-02-22 13:00:00+01:00,2535.0,6972.5,1159.0,1037.0,347.0,52.95
2021-02-22 14:00:00+01:00,2280.0,6718.5,1143.0,1017.0,347.0,52.86
2021-02-22 15:00:00+01:00,1860.0,6687.5,1124.0,1072.0,347.0,54.92
2021-02-22 16:00:00+01:00,1275.0,6502.0,1124.0,1147.0,347.0,59.11
2021-02-22 17:00:00+01:00,770.0,6371.5,1218.0,1247.0,347.0,60.26
2021-02-22 18:00:00+01:00,570.0,7023.5,1878.0,1412.0,347.0,64.64
2021-02-22 19:00:00+01:00,575.0,7468.0,2123.0,1432.0,347.0,74.41
2021-02-22 20:00:00+01:00,590.0,7381.5,1903.0,1447.0,347.0,73.71
2021-02-22 21:00:00+01:00,595.0,6980.5,1314.0,1487.0,347.0,64.29
2021-02-22 22:00:00+01:00,630.0,6355.5,1189.0,1507.0,347.0,59.9
2021-02-22 23:00:00+01:00,655.0,5975.0,1039.0,1547.0,347.0,55.0
2021-02-23 00:00:00+01:00,675.0,5562.0,964.0,1507.0,347.0,51.91
2021-02-23 01:00:00+01:00,695.0,4807.0,724.0,577.0,347.0,49.5
2021-02-23 02:00:00+01:00,715.0,4766.5,724.0,587.0,347.0,49.4
2021-02-23 04:00:00+01:00,735.0,4654.0,724.0,572.0,347.0,47.0
2021-02-23 05:00:00+01:00,785.0,4716.5,724.0,597.0,347.0,46.61
2021-02-23 06:00:00+01:00,785.0,5177.0,859.0,1012.0,347.0,53.37
2021-02-23 07:00:00+01:00,855.0,5935.5,1279.0,1557.0,347.0,59.9
2021-02-23 08:00:00+01:00,1245.0,6497.5,1319.0,1417.0,347.0,64.29
2021-02-23 09:00:00+01:00,1820.0,6935.0,1775.0,1417.0,357.0,74.47
2021-02-23 10:00:00+01:00,2295.0,6989.0,1725.0,1207.0,347.0,54.2
2021-02-23 11:00:00+01:00,2595.0,6929.5,1525.0,1247.0,347.0,51.91
2021-02-23 12:00:00+01:00,2750.0,6834.0,1275.0,1287.0,347.0,53.7
2021-02-23 13:00:00+01:00,2710.0,6704.0,1165.0,1177.0,347.0,47.8
2021-02-23 14:00:00+01:00,2485.0,6440.5,1149.0,1187.0,347.0,47.0
2021-02-23 15:00:00+01:00,2100.0,6385.5,1149.0,1237.0,347.0,50.0
2021-02-23 16:00:00+01:00,1535.0,6208.0,1149.0,1302.0,347.0,54.37
2021-02-23 17:00:00+01:00,1010.0,6100.5,1349.0,1347.0,347.0,61.43
2021-02-23 18:00:00+01:00,820.0,6782.5,1967.0,1432.0,347.0,64.5
2021-02-23 19:00:00+01:00,840.0,7344.5,1989.0,1457.0,347.0,76.03
2021-02-23 20:00:00+01:00,880.0,7309.0,1809.0,1497.0,347.0,74.23
2021-02-23 21:00:00+01:00,905.0,6843.5,1529.0,1532.0,347.0,63.71
2021-02-23 22:00:00+01:00,930.0,6196.0,1124.0,1532.0,347.0,60.0
2021-02-23 23:00:00+01:00,950.0,5840.5,1014.0,1567.0,347.0,51.91
2021-02-24 00:00:00+01:00,960.0,5418.5,879.0,1497.0,347.0,36.89
2021-02-24 01:00:00+01:00,880.0,4779.5,624.0,577.0,347.0,46.05
2021-02-24 02:00:00+01:00,920.0,4712.5,624.0,592.0,347.0,43.5
2021-02-24 04:00:00+01:00,975.0,4579.0,624.0,582.0,347.0,43.0
2021-02-24 05:00:00+01:00,1115.0,4644.5,629.0,607.0,347.0,43.0
2021-02-24 06:00:00+01:00,1155.0,5070.5,969.0,1047.0,347.0,47.49
2021-02-24 07:00:00+01:00,1275.0,5733.5,1201.0,1577.0,347.0,54.97
2021-02-24 08:00:00+01:00,1675.0,6288.0,1321.0,1507.0,347.0,55.42
2021-02-24 09:00:00+01:00,2255.0,6669.0,1547.0,1452.0,357.0,55.42
2021-02-24 10:00:00+01:00,2800.0,6759.5,1549.0,1197.0,347.0,52.74
2021-02-24 11:00:00+01:00,3190.0,6733.0,975.0,1257.0,347.0,32.53
2021-02-24 12:00:00+01:00,3430.0,6644.5,745.0,1282.0,347.0,42.22
2021-02-24 13:00:00+01:00,3525.0,6528.0,845.0,1172.0,347.0,32.4
2021-02-24 14:00:00+01:00,3390.0,6261.5,829.0,1187.0,347.0,30.96
2021-02-24 15:00:00+01:00,3075.0,6193.0,829.0,1237.0,347.0,32.36
2021-02-24 16:00:00+01:00,2550.0,6013.0,939.0,1347.0,347.0,52.15
2021-02-24 17:00:00+01:00,2040.0,5879.0,1401.0,1407.0,347.0,52.74
2021-02-24 18:00:00+01:00,1890.0,6520.0,1921.0,1462.0,347.0,55.42
2021-02-24 19:00:00+01:00,1950.0,7119.0,1871.0,1462.0,347.0,65.8
2021-02-24 20:00:00+01:00,2020.0,7048.5,1971.0,1527.0,352.0,60.5
2021-02-24 21:00:00+01:00,2080.0,6623.0,1599.0,1567.0,357.0,55.92
2021-02-24 22:00:00+01:00,2130.0,6015.0,1184.0,1557.0,372.0,52.74
2021-02-24 23:00:00+01:00,2200.0,5677.5,919.0,1577.0,367.0,38.55
2021-02-25 00:00:00+01:00,2265.0,5259.5,674.0,1397.0,377.0,27.61
2021-02-25 01:00:00+01:00,2300.0,4610.0,594.0,647.0,377.0,41.11
2021-02-25 02:00:00+01:00,2340.0,4559.0,594.0,657.0,387.0,37.85
2021-02-25 04:00:00+01:00,2365.0,4428.0,594.0,652.0,387.0,23.87
2021-02-25 05:00:00+01:00,2380.0,4484.5,599.0,677.0,397.0,25.0
2021-02-25 06:00:00+01:00,2385.0,4886.0,599.0,1117.0,387.0,29.23
2021-02-25 07:00:00+01:00,2495.0,5565.5,1179.0,1607.0,387.0,41.22
2021-02-25 08:00:00+01:00,2850.0,6078.5,1219.0,1537.0,387.0,50.61
2021-02-25 09:00:00+01:00,3315.0,6464.0,1315.0,1327.0,397.0,50.64
2021-02-25 10:00:00+01:00,3735.0,6624.0,1315.0,1142.0,397.0,44.06
2021-02-25 11:00:00+01:00,4000.0,6682.0,1255.0,1167.0,387.0,36.1
2021-02-25 12:00:00+01:00,4130.0,6670.5,719.0,1202.0,402.0,36.51
2021-02-25 13:00:00+01:00,4100.0,6561.0,819.0,1137.0,392.0,32.05
2021-02-25 14:00:00+01:00,3895.0,6263.5,803.0,1137.0,387.0,31.05
2021-02-25 15:00:00+01:00,3525.0,6195.5,803.0,1197.0,387.0,36.2
2021-02-25 16:00:00+01:00,2980.0,5988.0,803.0,1267.0,392.0,35.0
2021-02-25 17:00:00+01:00,2400.0,5810.0,1088.0,1287.0,367.0,47.6
2021-02-25 18:00:00+01:00,2165.0,6371.0,1538.0,1307.0,367.0,60.71
2021-02-25 19:00:00+01:00,2160.0,7019.5,1693.0,1377.0,367.0,75.04
2021-02-25 20:00:00+01:00,2185.0,6941.0,1633.0,1437.0,367.0,70.73
2021-02-25 21:00:00+01:00,2190.0,6491.5,1339.0,1392.0,367.0,61.39
2021-02-25 22:00:00+01:00,2190.0,5933.5,1024.0,1367.0,377.0,51.64
2021-02-25 23:00:00+01:00,2185.0,5593.5,989.0,1292.0,377.0,47.54
2021-02-26 00:00:00+01:00,2150.0,5190.5,884.0,1162.0,367.0,43.97
2021-02-26 01:00:00+01:00,2145.0,4435.0,479.0,577.0,367.0,44.85
2021-02-26 02:00:00+01:00,2150.0,4355.0,479.0,597.0,367.0,43.0
2021-02-26 04:00:00+01:00,2135.0,4225.0,479.0,582.0,367.0,36.79
2021-02-26 05:00:00+01:00,2085.0,4305.0,479.0,607.0,392.0,44.66
2021-02-26 06:00:00+01:00,2035.0,4685.0,739.0,952.0,352.0,48.82
2021-02-26 07:00:00+01:00,2050.0,5240.0,889.0,1317.0,347.0,56.64
2021-02-26 08:00:00+01:00,2355.0,5760.0,1179.0,1307.0,347.0,64.96
2021-02-26 09:00:00+01:00,2825.0,6155.0,1299.0,1137.0,347.0,58.54
2021-02-26 10:00:00+01:00,3225.0,6285.0,1299.0,1002.0,347.0,53.92
2021-02-26 11:00:00+01:00,3415.0,6290.0,999.0,977.0,347.0,56.64
2021-02-26 12:00:00+01:00,3420.0,6280.0,649.0,987.0,347.0,54.42
2021-02-26 13:00:00+01:00,3245.0,6205.0,749.0,932.0,347.0,52.34
2021-02-26 14:00:00+01:00,2895.0,5955.0,733.0,937.0,347.0,51.65
2021-02-26 15:00:00+01:00,2390.0,5860.0,733.0,982.0,347.0,53.92
2021-02-26 16:00:00+01:00,1775.0,5665.0,813.0,1052.0,347.0,51.52
2021-02-26 17:00:00+01:00,1145.0,5525.0,1093.0,1087.0,347.0,59.0
2021-02-26 18:00:00+01:00,840.0,5960.0,1583.0,1102.0,357.0,67.65
2021-02-26 19:00:00+01:00,780.0,6470.0,1673.0,1237.0,347.0,78.79
2021-02-26 20:00:00+01:00,730.0,6530.0,1713.0,1227.0,347.0,77.02
2021-02-26 21:00:00+01:00,675.0,6175.0,1289.0,1157.0,347.0,68.6
2021-02-26 22:00:00+01:00,620.0,5635.0,939.0,1107.0,357.0,62.0
2021-02-26 23:00:00+01:00,600.0,5335.0,689.0,1042.0,347.0,56.64
2021-02-27 00:00:00+01:00,565.0,4920.0,529.0,947.0,347.0,54.0
2021-02-27 01:00:00+01:00,635.0,4524.0,0.0,467.0,347.0,59.38
2021-02-27 02:00:00+01:00,615.0,4462.5,0.0,492.0,347.0,53.94
2021-02-27 04:00:00+01:00,580.0,4344.0,0.0,467.0,347.0,50.0
2021-02-27 05:00:00+01:00,500.0,4303.5,0.0,502.0,347.0,48.5
2021-02-27 06:00:00+01:00,460.0,4462.0,0.0,772.0,347.0,50.0
2021-02-27 07:00:00+01:00,530.0,4726.5,0.0,1092.0,357.0,59.38
2021-02-27 08:00:00+01:00,925.0,5157.0,0.0,1072.0,347.0,60.0
2021-02-27 09:00:00+01:00,1480.0,5568.0,0.0,947.0,347.0,53.57
2021-02-27 10:00:00+01:00,1945.0,5807.5,51.0,882.0,347.0,52.54
2021-02-27 11:00:00+01:00,2230.0,5928.5,51.0,847.0,347.0,47.13
2021-02-27 12:00:00+01:00,2355.0,5966.5,16.0,872.0,347.0,44.07
2021-02-27 13:00:00+01:00,2315.0,5896.0,16.0,827.0,347.0,39.67
2021-02-27 14:00:00+01:00,2095.0,5564.0,16.0,827.0,347.0,36.85
2021-02-27 15:00:00+01:00,1720.0,5410.0,0.0,872.0,347.0,36.38
2021-02-27 16:00:00+01:00,1200.0,5258.5,110.0,1047.0,347.0,43.0
2021-02-27 17:00:00+01:00,665.0,5210.0,180.0,1157.0,347.0,47.82
2021-02-27 18:00:00+01:00,465.0,5811.0,356.0,1202.0,357.0,55.38
2021-02-27 19:00:00+01:00,505.0,6385.0,776.0,1302.0,357.0,70.22
2021-02-27 20:00:00+01:00,555.0,6180.0,744.0,1307.0,357.0,73.22
2021-02-27 21:00:00+01:00,635.0,5857.0,325.0,1247.0,357.0,62.93
2021-02-27 22:00:00+01:00,745.0,5426.5,0.0,1217.0,347.0,52.54
2021-02-27 23:00:00+01:00,850.0,5082.5,0.0,1152.0,347.0,46.05
2021-02-28 00:00:00+01:00,905.0,4667.5,0.0,1142.0,347.0,42.9
2021-02-28 01:00:00+01:00,1000.0,4314.5,370.0,507.0,347.0,51.0
2021-02-28 02:00:00+01:00,1145.0,4227.0,270.0,522.0,347.0,44.72
2021-02-28 04:00:00+01:00,1325.0,4091.0,320.0,517.0,347.0,40.1
2021-02-28 05:00:00+01:00,1760.0,4006.0,320.0,572.0,347.0,39.71
2021-02-28 06:00:00+01:00,1955.0,4086.0,360.0,872.0,347.0,33.0
2021-02-28 07:00:00+01:00,2200.0,4258.0,525.0,1232.0,372.0,24.99
2021-02-28 08:00:00+01:00,2580.0,4597.0,775.0,1242.0,372.0,2.58
2021-02-28 09:00:00+01:00,2990.0,5039.5,791.0,1237.0,382.0,18.55
2021-02-28 10:00:00+01:00,3300.0,5432.0,791.0,1152.0,387.0,25.01
2021-02-28 11:00:00+01:00,3470.0,5762.5,436.0,1117.0,392.0,38.9
2021-02-28 12:00:00+01:00,3540.0,5874.0,486.0,1167.0,397.0,37.0
2021-02-28 13:00:00+01:00,3475.0,5774.5,504.0,1092.0,397.0,33.3
2021-02-28 14:00:00+01:00,3310.0,5368.5,463.0,1077.0,387.0,26.23
2021-02-28 15:00:00+01:00,3065.0,5257.0,503.0,1107.0,387.0,25.7
2021-02-28 16:00:00+01:00,2715.0,5141.5,818.0,1242.0,377.0,29.68
2021-02-28 17:00:00+01:00,2335.0,5174.5,799.0,1367.0,367.0,43.61
2021-02-28 18:00:00+01:00,2080.0,5754.0,903.0,1417.0,357.0,49.2
2021-02-28 19:00:00+01:00,2010.0,6272.0,1052.0,1462.0,347.0,61.84
2021-02-28 20:00:00+01:00,1935.0,6227.5,1179.0,1437.0,357.0,61.84
2021-02-28 21:00:00+01:00,1880.0,5955.5,716.0,1407.0,347.0,61.9
2021-02-28 22:00:00+01:00,1795.0,5540.5,488.0,1407.0,347.0,52.0
2021-02-28 23:00:00+01:00,1710.0,5134.0,409.0,1377.0,347.0,49.06
2021-03-01 00:00:00+01:00,1625.0,4721.5,240.0,1372.0,347.0,43.61
2021-03-01 01:00:00+01:00,1260.0,4186.5,368.0,562.0,347.0,42.5
2021-03-01 02:00:00+01:00,1200.0,4135.0,323.0,567.0,347.0,40.96
2021-03-01 04:00:00+01:00,1140.0,4031.0,373.0,532.0,347.0,40.95
2021-03-01 05:00:00+01:00,1000.0,4121.5,373.0,532.0,347.0,40.8
2021-03-01 06:00:00+01:00,920.0,4541.0,373.0,792.0,347.0,51.16
2021-03-01 07:00:00+01:00,945.0,5303.5,579.0,1092.0,357.0,57.61
2021-03-01 08:00:00+01:00,1275.0,5803.5,579.0,1082.0,347.0,68.06
2021-03-01 09:00:00+01:00,1740.0,6093.5,889.0,1057.0,347.0,67.35
2021-03-01 10:00:00+01:00,2145.0,6188.5,889.0,997.0,357.0,59.17
2021-03-01 11:00:00+01:00,2330.0,6148.0,701.0,977.0,347.0,55.49
2021-03-01 12:00:00+01:00,2345.0,6120.0,471.0,1027.0,357.0,53.01
2021-03-01 13:00:00+01:00,2230.0,6041.5,436.0,972.0,357.0,49.88
2021-03-01 14:00:00+01:00,1975.0,5790.0,510.0,957.0,357.0,49.88
2021-03-01 15:00:00+01:00,1665.0,5732.0,535.0,1002.0,347.0,53.93
2021-03-01 16:00:00+01:00,1295.0,5565.0,500.0,1127.0,347.0,56.6
2021-03-01 17:00:00+01:00,915.0,5546.0,480.0,1297.0,347.0,60.0
2021-03-01 18:00:00+01:00,770.0,6242.5,875.0,1292.0,347.0,66.25
2021-03-01 19:00:00+01:00,840.0,6980.5,1330.0,1402.0,347.0,75.0
2021-03-01 20:00:00+01:00,930.0,6796.5,1450.0,1377.0,347.0,75.17
2021-03-01 21:00:00+01:00,1020.0,6469.5,914.0,1377.0,347.0,66.25
2021-03-01 22:00:00+01:00,1150.0,5861.5,809.0,1417.0,347.0,56.33
2021-03-01 23:00:00+01:00,1340.0,5496.5,380.0,1302.0,347.0,55.31
2021-03-02 00:00:00+01:00,1550.0,5069.5,338.0,1267.0,347.0,49.01
2021-03-02 01:00:00+01:00,1465.0,4448.0,300.0,542.0,347.0,52.94
2021-03-02 02:00:00+01:00,1415.0,4416.5,300.0,542.0,347.0,51.3
2021-03-02 04:00:00+01:00,1355.0,4303.0,350.0,517.0,347.0,50.72
2021-03-02 05:00:00+01:00,1215.0,4374.5,390.0,537.0,347.0,50.72
2021-03-02 06:00:00+01:00,1115.0,4834.0,451.0,857.0,347.0,53.34
2021-03-02 07:00:00+01:00,1120.0,5447.0,555.0,1187.0,347.0,63.0
2021-03-02 08:00:00+01:00,1435.0,5994.5,805.0,1182.0,347.0,61.16
2021-03-02 09:00:00+01:00,1910.0,6380.0,821.0,1067.0,347.0,61.43
2021-03-02 10:00:00+01:00,2340.0,6578.0,571.0,1007.0,347.0,59.17
2021-03-02 11:00:00+01:00,2550.0,6599.5,466.0,997.0,357.0,51.9
2021-03-02 12:00:00+01:00,2620.0,6508.0,516.0,1047.0,347.0,53.34
2021-03-02 13:00:00+01:00,2515.0,6302.0,504.0,992.0,347.0,50.7
2021-03-02 14:00:00+01:00,2250.0,5873.0,474.0,1047.0,347.0,48.48
2021-03-02 15:00:00+01:00,1900.0,5692.5,524.0,1092.0,347.0,51.45
2021-03-02 16:00:00+01:00,1510.0,5582.0,488.0,1137.0,362.0,53.34
2021-03-02 17:00:00+01:00,1115.0,5685.5,827.0,1262.0,347.0,58.99
2021-03-02 18:00:00+01:00,960.0,6288.5,1022.0,1212.0,347.0,60.95
2021-03-02 19:00:00+01:00,1015.0,6791.0,1358.0,1307.0,347.0,74.44
2021-03-02 20:00:00+01:00,1100.0,6723.5,1158.0,1277.0,347.0,80.69
2021-03-02 21:00:00+01:00,1200.0,6470.5,943.0,1302.0,347.0,69.6
2021-03-02 22:00:00+01:00,1340.0,5955.5,918.0,1292.0,347.0,51.9
2021-03-02 23:00:00+01:00,1520.0,5666.0,387.0,1142.0,347.0,53.34
2021-03-03 00:00:00+01:00,1730.0,5240.5,370.0,1067.0,347.0,45.78
2021-03-03 01:00:00+01:00,1520.0,4589.5,220.0,507.0,347.0,45.35
2021-03-03 02:00:00+01:00,1565.0,4563.0,270.0,522.0,347.0,39.58
2021-03-03 04:00:00+01:00,1620.0,4495.5,350.0,492.0,347.0,30.0
2021-03-03 05:00:00+01:00,1735.0,4506.0,350.0,532.0,347.0,31.21
2021-03-03 06:00:00+01:00,1785.0,4946.0,350.0,747.0,347.0,46.02
2021-03-03 07:00:00+01:00,1925.0,5528.5,705.0,997.0,347.0,51.77
2021-03-03 08:00:00+01:00,2385.0,6023.0,803.0,977.0,347.0,59.48
2021-03-03 09:00:00+01:00,3040.0,6299.5,820.0,922.0,347.0,53.21
2021-03-03 10:00:00+01:00,3635.0,6379.5,571.0,927.0,357.0,48.0
2021-03-03 11:00:00+01:00,3990.0,6382.5,466.0,917.0,367.0,42.71
2021-03-03 12:00:00+01:00,4085.0,6277.5,510.0,917.0,362.0,34.12
2021-03-03 13:00:00+01:00,3955.0,6140.5,460.0,912.0,352.0,32.61
2021-03-03 14:00:00+01:00,3625.0,5788.0,445.0,947.0,347.0,46.05
2021-03-03 15:00:00+01:00,3150.0,5748.5,568.0,992.0,347.0,50.59
2021-03-03 16:00:00+01:00,2525.0,5658.0,530.0,1002.0,352.0,50.59
2021-03-03 17:00:00+01:00,1890.0,5723.5,620.0,1067.0,357.0,51.94
2021-03-03 18:00:00+01:00,1555.0,6347.5,890.0,1167.0,347.0,58.67
2021-03-03 19:00:00+01:00,1500.0,6878.5,1497.0,1297.0,347.0,61.9
2021-03-03 20:00:00+01:00,1470.0,6822.5,1031.0,1297.0,347.0,82.4
2021-03-03 21:00:00+01:00,1410.0,6439.5,844.0,1287.0,347.0,61.2
2021-03-03 22:00:00+01:00,1330.0,5803.0,710.0,1202.0,347.0,61.2
2021-03-03 23:00:00+01:00,1240.0,5511.5,450.0,1147.0,347.0,56.0
2021-03-04 00:00:00+01:00,1130.0,5092.5,220.0,997.0,347.0,53.44
2021-03-04 01:00:00+01:00,970.0,4633.5,138.0,487.0,347.0,53.25
2021-03-04 02:00:00+01:00,870.0,4577.0,218.0,502.0,347.0,51.44
2021-03-04 04:00:00+01:00,800.0,4423.5,218.0,457.0,347.0,51.11
2021-03-04 05:00:00+01:00,680.0,4465.5,294.0,502.0,347.0,50.26
2021-03-04 06:00:00+01:00,640.0,4899.5,294.0,842.0,347.0,54.01
2021-03-04 07:00:00+01:00,715.0,5534.5,499.0,1157.0,347.0,65.5
2021-03-04 08:00:00+01:00,1130.0,6121.0,559.0,1037.0,347.0,77.0
2021-03-04 09:00:00+01:00,1670.0,6500.0,495.0,912.0,347.0,73.76
2021-03-04 10:00:00+01:00,2120.0,6506.5,435.0,867.0,347.0,61.36
2021-03-04 11:00:00+01:00,2400.0,6513.0,310.0,867.0,347.0,51.77
2021-03-04 12:00:00+01:00,2515.0,6452.5,360.0,847.0,347.0,51.77
2021-03-04 13:00:00+01:00,2470.0,6342.0,310.0,852.0,347.0,53.25
2021-03-04 14:00:00+01:00,2250.0,6031.0,294.0,887.0,347.0,51.77
2021-03-04 15:00:00+01:00,1905.0,5980.0,294.0,952.0,357.0,53.23
