Date,Mandatory_Hydro,Renewables,System Load,imports,export
2021-01-06 02:00:00+01:00,0.0,900.0,4157.0,489.0,339.0
2021-01-06 03:00:00+01:00,0.0,885.0,4059.0,469.0,339.0
2021-01-06 04:00:00+01:00,0.0,885.0,4085.0,509.0,339.0
2021-01-06 05:00:00+01:00,300.0,905.0,4260.5,769.0,339.0
2021-01-06 06:00:00+01:00,300.0,915.0,4445.5,1059.0,339.0
2021-01-06 07:00:00+01:00,514.0,1055.0,4705.0,1034.0,339.0
2021-01-06 08:00:00+01:00,885.0,1420.0,5066.0,989.0,339.0
2021-01-06 09:00:00+01:00,902.0,1785.0,5320.0,1019.0,339.0
2021-01-06 10:00:00+01:00,895.0,2040.0,5691.0,1024.0,349.0
2021-01-06 11:00:00+01:00,858.0,2170.0,5917.0,1024.0,349.0
2021-01-06 12:00:00+01:00,859.0,2155.0,5784.5,989.0,349.0
2021-01-06 13:00:00+01:00,490.0,2035.0,5390.0,949.0,349.0
2021-01-06 14:00:00+01:00,447.0,1695.0,5365.5,1064.0,349.0
2021-01-06 15:00:00+01:00,828.0,1340.0,5354.0,1024.0,339.0
2021-01-06 16:00:00+01:00,842.0,1225.0,5702.0,1159.0,354.0
2021-01-06 17:00:00+01:00,1120.0,1280.0,6066.5,1289.0,339.0
2021-01-06 18:00:00+01:00,1020.0,1370.0,6162.0,1289.0,339.0
2021-01-06 19:00:00+01:00,838.0,1435.0,6065.5,1314.0,339.0
2021-01-06 20:00:00+01:00,607.0,1480.0,5865.0,1304.0,339.0
2021-01-06 21:00:00+01:00,371.0,1530.0,5459.0,1199.0,339.0
2021-01-06 22:00:00+01:00,371.0,1610.0,5164.0,1139.0,339.0
2021-01-06 23:00:00+01:00,181.0,1675.0,4734.0,1109.0,339.0
2021-01-07 00:00:00+01:00,155.0,1620.0,4257.0,519.0,339.0
2021-01-07 01:00:00+01:00,155.0,1655.0,4205.5,544.0,339.0
2021-01-07 02:00:00+01:00,155.0,1655.0,4087.5,524.0,339.0
2021-01-07 03:00:00+01:00,145.0,1630.0,4035.0,509.0,339.0
2021-01-07 04:00:00+01:00,155.0,1635.0,4133.0,539.0,339.0
2021-01-07 05:00:00+01:00,155.0,1665.0,4569.0,794.0,339.0
2021-01-07 06:00:00+01:00,155.0,1690.0,5057.5,1079.0,339.0
2021-01-07 07:00:00+01:00,556.0,1795.0,5616.0,1064.0,339.0
2021-01-07 08:00:00+01:00,678.0,2115.0,6106.0,1009.0,339.0
2021-01-07 09:00:00+01:00,694.0,2445.0,6347.5,1039.0,339.0
2021-01-07 10:00:00+01:00,688.0,2630.0,6455.0,1014.0,349.0
2021-01-07 11:00:00+01:00,688.0,2690.0,6475.0,1044.0,349.0
2021-01-07 12:00:00+01:00,689.0,2625.0,6387.0,1009.0,349.0
2021-01-07 13:00:00+01:00,571.0,2400.0,6166.0,959.0,349.0
2021-01-07 14:00:00+01:00,526.0,2060.0,6184.5,1079.0,349.0
2021-01-07 15:00:00+01:00,663.0,1730.0,6172.0,1044.0,339.0
2021-01-07 16:00:00+01:00,837.0,1595.0,6328.5,1179.0,354.0
2021-01-07 17:00:00+01:00,1115.0,1610.0,6830.0,1299.0,339.0
2021-01-07 18:00:00+01:00,1025.0,1620.0,6861.0,1299.0,339.0
2021-01-07 19:00:00+01:00,853.0,1645.0,6717.0,1319.0,339.0
2021-01-07 20:00:00+01:00,781.0,1670.0,6399.5,1304.0,339.0
2021-01-07 21:00:00+01:00,681.0,1730.0,5796.5,1204.0,339.0
2021-01-07 22:00:00+01:00,451.0,1800.0,5516.0,1139.0,339.0
2021-01-07 23:00:00+01:00,325.0,1860.0,5086.0,1119.0,339.0
2021-01-08 00:00:00+01:00,265.0,2090.0,4596.5,544.0,349.0
2021-01-08 01:00:00+01:00,265.0,2140.0,4504.5,574.0,359.0
2021-01-08 02:00:00+01:00,165.0,2190.0,4376.5,554.0,359.0
2021-01-08 03:00:00+01:00,150.0,2230.0,4305.0,544.0,369.0
2021-01-08 04:00:00+01:00,150.0,2260.0,4403.0,579.0,369.0
2021-01-08 05:00:00+01:00,150.0,2290.0,4753.5,819.0,369.0
2021-01-08 06:00:00+01:00,165.0,2300.0,5203.0,1099.0,369.0
2021-01-08 07:00:00+01:00,339.0,2415.0,5779.5,1084.0,369.0
2021-01-08 08:00:00+01:00,405.0,2745.0,6326.0,1049.0,369.0
2021-01-08 09:00:00+01:00,345.0,3110.0,6724.0,1099.0,374.0
2021-01-08 10:00:00+01:00,325.0,3345.0,6954.5,1074.0,394.0
2021-01-08 11:00:00+01:00,337.0,3455.0,7090.0,1094.0,399.0
2021-01-08 12:00:00+01:00,372.0,3475.0,7114.0,1059.0,409.0
2021-01-08 13:00:00+01:00,306.0,3305.0,6730.0,994.0,409.0
2021-01-08 14:00:00+01:00,271.0,2965.0,6402.0,1079.0,399.0
2021-01-08 15:00:00+01:00,271.0,2605.0,6176.0,1074.0,389.0
2021-01-08 16:00:00+01:00,737.0,2425.0,6489.0,1199.0,384.0
2021-01-08 17:00:00+01:00,818.0,2400.0,6890.5,1324.0,379.0
2021-01-08 18:00:00+01:00,301.0,2380.0,6944.0,1319.0,379.0
2021-01-08 19:00:00+01:00,271.0,2380.0,6821.5,1339.0,379.0
2021-01-08 20:00:00+01:00,271.0,2370.0,6453.5,1324.0,379.0
2021-01-08 21:00:00+01:00,316.0,2340.0,5833.0,1219.0,379.0
2021-01-08 22:00:00+01:00,336.0,2320.0,5540.0,1159.0,369.0
2021-01-08 23:00:00+01:00,265.0,2250.0,5117.0,1129.0,369.0
2021-01-09 00:00:00+01:00,182.0,2595.0,4473.5,579.0,399.0
2021-01-09 01:00:00+01:00,72.0,2595.0,4371.5,604.0,399.0
2021-01-09 02:00:00+01:00,72.0,2555.0,4193.0,579.0,399.0
2021-01-09 03:00:00+01:00,72.0,2525.0,4099.0,559.0,389.0
2021-01-09 04:00:00+01:00,72.0,2470.0,4151.0,589.0,389.0
2021-01-09 05:00:00+01:00,72.0,2350.0,4350.0,819.0,374.0
2021-01-09 06:00:00+01:00,82.0,2175.0,4632.5,1089.0,354.0
2021-01-09 07:00:00+01:00,308.0,2080.0,5071.5,1064.0,339.0
2021-01-09 08:00:00+01:00,483.0,2260.0,5523.0,1014.0,339.0
2021-01-09 09:00:00+01:00,424.0,2495.0,5808.0,1039.0,339.0
2021-01-09 10:00:00+01:00,338.0,2590.0,6023.5,1039.0,349.0
2021-01-09 11:00:00+01:00,438.0,2560.0,6129.0,1034.0,349.0
2021-01-09 12:00:00+01:00,471.0,2440.0,6109.0,999.0,349.0
2021-01-09 13:00:00+01:00,343.0,2185.0,5735.0,949.0,349.0
2021-01-09 14:00:00+01:00,408.0,1755.0,5674.0,1064.0,349.0
2021-01-09 15:00:00+01:00,408.0,1315.0,5617.0,1024.0,339.0
2021-01-09 16:00:00+01:00,502.0,1120.0,5906.0,1159.0,354.0
2021-01-09 17:00:00+01:00,740.0,1105.0,6375.5,1289.0,339.0
2021-01-09 18:00:00+01:00,910.0,1080.0,6447.0,1284.0,339.0
2021-01-09 19:00:00+01:00,533.0,1095.0,6227.5,1309.0,339.0
2021-01-09 20:00:00+01:00,453.0,1115.0,5878.5,1294.0,339.0
2021-01-09 21:00:00+01:00,453.0,1150.0,5404.5,1189.0,339.0
2021-01-09 22:00:00+01:00,353.0,1185.0,5025.5,1129.0,339.0
2021-01-09 23:00:00+01:00,282.0,1200.0,4596.5,1099.0,339.0
2021-01-10 00:00:00+01:00,132.0,1145.0,4021.5,489.0,339.0
2021-01-10 01:00:00+01:00,132.0,1070.0,3894.0,519.0,339.0
2021-01-10 02:00:00+01:00,120.0,1090.0,3765.0,494.0,339.0
2021-01-10 03:00:00+01:00,119.0,1140.0,3648.0,479.0,339.0
2021-01-10 04:00:00+01:00,119.0,1185.0,3709.5,514.0,339.0
2021-01-10 05:00:00+01:00,120.0,1270.0,3801.5,769.0,339.0
2021-01-10 06:00:00+01:00,132.0,1370.0,3920.0,1059.0,339.0
2021-01-10 07:00:00+01:00,208.0,1580.0,4270.5,1044.0,339.0
2021-01-10 08:00:00+01:00,483.0,2015.0,4760.5,1009.0,339.0
2021-01-10 09:00:00+01:00,424.0,2465.0,5168.5,1059.0,339.0
2021-01-10 10:00:00+01:00,338.0,2745.0,5384.5,1034.0,349.0
2021-01-10 11:00:00+01:00,438.0,2905.0,5431.0,1044.0,349.0
2021-01-10 12:00:00+01:00,471.0,2945.0,5490.0,1029.0,349.0
2021-01-10 13:00:00+01:00,343.0,2780.0,5122.0,969.0,349.0
2021-01-10 14:00:00+01:00,408.0,2450.0,4996.0,1079.0,349.0
2021-01-10 15:00:00+01:00,408.0,2125.0,4922.0,1034.0,339.0
2021-01-10 16:00:00+01:00,435.0,1950.0,5133.5,1169.0,354.0
2021-01-10 17:00:00+01:00,929.0,1920.0,5730.0,1299.0,339.0
2021-01-10 18:00:00+01:00,829.0,1910.0,5781.0,1304.0,339.0
2021-01-10 19:00:00+01:00,492.0,1900.0,5704.5,1324.0,339.0
2021-01-10 20:00:00+01:00,453.0,1910.0,5543.5,1314.0,339.0
2021-01-10 21:00:00+01:00,453.0,1960.0,5082.5,1209.0,339.0
2021-01-10 22:00:00+01:00,353.0,2040.0,4721.5,1149.0,344.0
2021-01-10 23:00:00+01:00,132.0,2110.0,4300.5,1129.0,354.0
2021-01-11 00:00:00+01:00,32.0,2305.0,3965.0,559.0,219.0
2021-01-11 01:00:00+01:00,32.0,2365.0,3882.5,589.0,279.0
2021-01-11 02:00:00+01:00,32.0,2425.0,3795.5,574.0,384.0
2021-01-11 03:00:00+01:00,62.0,2430.0,3770.0,559.0,389.0
2021-01-11 04:00:00+01:00,64.0,2405.0,3893.0,579.0,379.0
2021-01-11 05:00:00+01:00,64.0,2395.0,4288.0,819.0,379.0
2021-01-11 06:00:00+01:00,64.0,2385.0,4893.0,1099.0,379.0
2021-01-11 07:00:00+01:00,429.0,2465.0,5399.5,1084.0,379.0
2021-01-11 08:00:00+01:00,520.0,2695.0,5696.0,1019.0,379.0
2021-01-11 09:00:00+01:00,446.0,2930.0,5793.0,1059.0,379.0
2021-01-11 10:00:00+01:00,446.0,3030.0,5848.0,1034.0,389.0
2021-01-11 11:00:00+01:00,445.0,3030.0,5867.0,1064.0,389.0
2021-01-11 12:00:00+01:00,480.0,2940.0,5842.0,1044.0,379.0
2021-01-11 13:00:00+01:00,425.0,2720.0,5652.0,979.0,369.0
2021-01-11 14:00:00+01:00,390.0,2415.0,5624.0,1089.0,359.0
2021-01-11 15:00:00+01:00,390.0,2165.0,5623.5,1049.0,349.0
2021-01-11 16:00:00+01:00,537.0,2060.0,5887.5,1179.0,359.0
2021-01-11 17:00:00+01:00,959.0,2065.0,6323.5,1309.0,349.0
2021-01-11 18:00:00+01:00,819.0,2065.0,6344.0,1309.0,349.0
2021-01-11 19:00:00+01:00,677.0,2050.0,6303.0,1329.0,349.0
2021-01-11 20:00:00+01:00,582.0,2075.0,5995.5,1314.0,349.0
2021-01-11 21:00:00+01:00,545.0,2105.0,5404.0,1214.0,349.0
2021-01-11 22:00:00+01:00,165.0,2115.0,5036.0,1149.0,349.0
2021-01-11 23:00:00+01:00,64.0,2130.0,4607.0,1129.0,359.0
2021-01-12 00:00:00+01:00,96.0,1960.0,4293.5,534.0,339.0
2021-01-12 01:00:00+01:00,96.0,1940.0,4221.5,564.0,339.0
2021-01-12 02:00:00+01:00,96.0,1910.0,4118.5,539.0,339.0
2021-01-12 03:00:00+01:00,126.0,1870.0,4078.0,519.0,339.0
2021-01-12 04:00:00+01:00,128.0,1820.0,4227.0,549.0,339.0
2021-01-12 05:00:00+01:00,128.0,1775.0,4656.5,799.0,339.0
2021-01-12 06:00:00+01:00,128.0,1720.0,5279.5,1079.0,339.0
2021-01-12 07:00:00+01:00,408.0,1735.0,5738.5,1064.0,339.0
2021-01-12 08:00:00+01:00,489.0,1910.0,6078.0,1009.0,339.0
2021-01-12 09:00:00+01:00,314.0,2105.0,6216.0,1034.0,339.0
2021-01-12 10:00:00+01:00,394.0,2245.0,6294.5,1009.0,349.0
2021-01-12 11:00:00+01:00,394.0,2330.0,6329.0,1019.0,349.0
2021-01-12 12:00:00+01:00,394.0,2375.0,6252.5,999.0,349.0
2021-01-12 13:00:00+01:00,478.0,2290.0,6041.0,959.0,349.0
2021-01-12 14:00:00+01:00,443.0,2060.0,6029.5,1079.0,349.0
2021-01-12 15:00:00+01:00,367.0,1760.0,5951.5,1039.0,339.0
2021-01-12 16:00:00+01:00,577.0,1620.0,6210.5,1174.0,354.0
2021-01-12 17:00:00+01:00,837.0,1585.0,6629.5,1299.0,339.0
2021-01-12 18:00:00+01:00,841.0,1550.0,6727.0,1314.0,339.0
2021-01-12 19:00:00+01:00,632.0,1530.0,6605.0,1319.0,339.0
2021-01-12 20:00:00+01:00,527.0,1530.0,6258.0,1304.0,339.0
2021-01-12 21:00:00+01:00,507.0,1535.0,5649.0,1194.0,339.0
2021-01-12 22:00:00+01:00,237.0,1570.0,5269.0,1139.0,339.0
2021-01-12 23:00:00+01:00,58.0,1565.0,4843.0,1109.0,339.0
2021-01-13 00:00:00+01:00,422.0,1400.0,4339.5,504.0,339.0
2021-01-13 01:00:00+01:00,487.0,1370.0,4283.0,534.0,339.0
2021-01-13 02:00:00+01:00,487.0,1360.0,4190.5,509.0,339.0
2021-01-13 03:00:00+01:00,487.0,1330.0,4149.0,489.0,339.0
2021-01-13 04:00:00+01:00,487.0,1300.0,4288.0,524.0,339.0
2021-01-13 05:00:00+01:00,552.0,1260.0,4728.5,779.0,339.0
2021-01-13 06:00:00+01:00,552.0,1230.0,5347.5,1069.0,339.0
2021-01-13 07:00:00+01:00,620.0,1325.0,5898.0,1054.0,339.0
2021-01-13 08:00:00+01:00,661.0,1670.0,6369.0,979.0,339.0
2021-01-13 09:00:00+01:00,987.0,2090.0,6580.5,1024.0,339.0
2021-01-13 10:00:00+01:00,1042.0,2350.0,6658.0,999.0,349.0
2021-01-13 11:00:00+01:00,1363.0,2460.0,6662.5,1014.0,349.0
2021-01-13 12:00:00+01:00,1398.0,2455.0,6555.0,994.0,349.0
2021-01-13 13:00:00+01:00,1382.0,2240.0,6318.0,949.0,349.0
2021-01-13 14:00:00+01:00,1347.0,1845.0,6286.0,1069.0,349.0
2021-01-13 15:00:00+01:00,1347.0,1405.0,6205.5,1034.0,339.0
2021-01-13 16:00:00+01:00,1347.0,1135.0,6384.0,1169.0,354.0
2021-01-13 17:00:00+01:00,1444.0,1085.0,6820.0,1289.0,339.0
2021-01-13 18:00:00+01:00,1534.0,1070.0,6917.0,1309.0,339.0
2021-01-13 19:00:00+01:00,1347.0,1075.0,6717.5,1309.0,339.0
2021-01-13 20:00:00+01:00,1272.0,1110.0,6348.5,1294.0,339.0
2021-01-13 21:00:00+01:00,1087.0,1150.0,5761.0,1189.0,339.0
2021-01-13 22:00:00+01:00,667.0,1210.0,5398.0,1129.0,339.0
2021-01-13 23:00:00+01:00,452.0,1300.0,4971.0,1099.0,339.0
2021-01-14 00:00:00+01:00,1044.0,1445.0,4497.0,509.0,339.0
2021-01-14 01:00:00+01:00,1044.0,1480.0,4461.0,534.0,339.0
2021-01-14 02:00:00+01:00,1044.0,1540.0,4314.0,519.0,339.0
2021-01-14 03:00:00+01:00,1044.0,1660.0,4263.0,509.0,339.0
2021-01-14 04:00:00+01:00,1134.0,1800.0,4385.0,554.0,339.0
2021-01-14 05:00:00+01:00,1344.0,1880.0,4812.5,809.0,339.0
2021-01-14 06:00:00+01:00,1354.0,1870.0,5521.5,1089.0,339.0
2021-01-14 07:00:00+01:00,1459.0,1930.0,6068.0,1069.0,339.0
2021-01-14 08:00:00+01:00,1449.0,2265.0,6636.0,1009.0,339.0
2021-01-14 09:00:00+01:00,1465.0,2585.0,6923.5,1029.0,339.0
2021-01-14 10:00:00+01:00,1445.0,2625.0,7048.0,999.0,349.0
2021-01-14 11:00:00+01:00,1445.0,2535.0,7087.0,1029.0,349.0
2021-01-14 12:00:00+01:00,1480.0,2395.0,6982.0,989.0,349.0
2021-01-14 13:00:00+01:00,1464.0,2215.0,6767.0,969.0,349.0
2021-01-14 14:00:00+01:00,1429.0,1955.0,6802.5,1079.0,349.0
2021-01-14 15:00:00+01:00,1429.0,1660.0,6725.0,1044.0,339.0
2021-01-14 16:00:00+01:00,1524.0,1585.0,6888.0,1184.0,354.0
2021-01-14 17:00:00+01:00,1618.0,1705.0,7317.5,1309.0,339.0
2021-01-14 18:00:00+01:00,1429.0,1780.0,7410.0,1324.0,339.0
2021-01-14 19:00:00+01:00,1429.0,1765.0,7256.5,1319.0,339.0
2021-01-14 20:00:00+01:00,1429.0,1770.0,6837.5,1314.0,339.0
2021-01-14 21:00:00+01:00,1429.0,1850.0,6166.5,1204.0,339.0
2021-01-14 22:00:00+01:00,1394.0,1950.0,5785.0,1149.0,339.0
2021-01-14 23:00:00+01:00,769.0,1930.0,5365.0,1119.0,339.0
2021-01-15 00:00:00+01:00,967.0,2055.0,4804.5,539.0,344.0
2021-01-15 01:00:00+01:00,943.0,1900.0,4748.0,549.0,349.0
2021-01-15 02:00:00+01:00,967.0,1820.0,4599.5,534.0,349.0
2021-01-15 03:00:00+01:00,1067.0,1910.0,4513.0,524.0,349.0
2021-01-15 04:00:00+01:00,1157.0,2010.0,4620.5,569.0,349.0
2021-01-15 05:00:00+01:00,1370.0,1975.0,5070.0,809.0,339.0
2021-01-15 06:00:00+01:00,1393.0,1900.0,5809.5,1069.0,339.0
2021-01-15 07:00:00+01:00,1536.0,1935.0,6434.0,1054.0,339.0
2021-01-15 08:00:00+01:00,1542.0,2270.0,7010.0,1009.0,339.0
2021-01-15 09:00:00+01:00,1543.0,2595.0,7290.0,1009.0,339.0
2021-01-15 10:00:00+01:00,1523.0,2690.0,7396.5,984.0,349.0
2021-01-15 11:00:00+01:00,1522.0,2610.0,7461.0,1019.0,349.0
2021-01-15 12:00:00+01:00,1557.0,2435.0,7364.0,989.0,349.0
2021-01-15 13:00:00+01:00,1541.0,2160.0,7120.0,909.0,349.0
2021-01-15 14:00:00+01:00,1506.0,1705.0,7273.0,1054.0,349.0
2021-01-15 15:00:00+01:00,1500.0,1235.0,7256.5,1034.0,339.0
2021-01-15 16:00:00+01:00,1565.0,975.0,7422.0,1139.0,339.0
2021-01-15 17:00:00+01:00,1655.0,930.0,7888.0,1224.0,339.0
2021-01-15 18:00:00+01:00,1468.0,890.0,7954.0,1184.0,339.0
2021-01-15 19:00:00+01:00,1468.0,850.0,7756.0,1169.0,339.0
2021-01-15 20:00:00+01:00,1468.0,820.0,7257.5,1174.0,339.0
2021-01-15 21:00:00+01:00,1468.0,785.0,6607.5,1109.0,339.0
2021-01-15 22:00:00+01:00,1433.0,790.0,6257.5,1074.0,339.0
2021-01-15 23:00:00+01:00,808.0,795.0,5832.0,1039.0,339.0
2021-01-16 00:00:00+01:00,967.0,810.0,4970.0,479.0,339.0
2021-01-16 01:00:00+01:00,943.0,860.0,4939.0,504.0,349.0
2021-01-16 02:00:00+01:00,967.0,900.0,4739.5,489.0,349.0
2021-01-16 03:00:00+01:00,967.0,970.0,4611.0,479.0,349.0
2021-01-16 04:00:00+01:00,967.0,1080.0,4678.0,524.0,349.0
2021-01-16 05:00:00+01:00,967.0,1185.0,4902.5,779.0,339.0
2021-01-16 06:00:00+01:00,1097.0,1275.0,5294.5,1049.0,339.0
2021-01-16 07:00:00+01:00,1265.0,1405.0,5982.5,1034.0,339.0
2021-01-16 08:00:00+01:00,1257.0,1575.0,6755.0,1024.0,339.0
2021-01-16 09:00:00+01:00,1272.0,1755.0,7235.5,1054.0,339.0
2021-01-16 10:00:00+01:00,1252.0,1870.0,7476.5,1034.0,349.0
2021-01-16 11:00:00+01:00,1336.0,1915.0,7644.0,1024.0,349.0
2021-01-16 12:00:00+01:00,1441.0,1950.0,7594.0,994.0,349.0
2021-01-16 13:00:00+01:00,1425.0,1955.0,7236.0,919.0,349.0
2021-01-16 14:00:00+01:00,1406.0,1900.0,7334.5,1069.0,349.0
2021-01-16 15:00:00+01:00,1400.0,1800.0,7371.0,1054.0,339.0
2021-01-16 16:00:00+01:00,1468.0,1760.0,7497.5,1154.0,339.0
2021-01-16 17:00:00+01:00,1658.0,1795.0,7967.0,1244.0,339.0
2021-01-16 18:00:00+01:00,1468.0,1810.0,8043.0,1234.0,339.0
2021-01-16 19:00:00+01:00,1468.0,1785.0,7765.0,1189.0,339.0
2021-01-16 20:00:00+01:00,1468.0,1775.0,7266.5,1194.0,339.0
2021-01-16 21:00:00+01:00,1396.0,1745.0,6678.0,1129.0,339.0
2021-01-16 22:00:00+01:00,1317.0,1750.0,6236.5,1094.0,339.0
2021-01-16 23:00:00+01:00,692.0,1755.0,5816.0,1059.0,339.0
2021-01-17 00:00:00+01:00,976.0,1925.0,5290.0,514.0,339.0
2021-01-17 01:00:00+01:00,976.0,1925.0,5214.5,529.0,349.0
2021-01-17 02:00:00+01:00,976.0,1915.0,5000.0,524.0,349.0
2021-01-17 03:00:00+01:00,1106.0,1885.0,4826.0,519.0,349.0
2021-01-17 04:00:00+01:00,1106.0,1825.0,4861.5,554.0,349.0
2021-01-17 05:00:00+01:00,1096.0,1775.0,5036.0,789.0,339.0
2021-01-17 06:00:00+01:00,1216.0,1715.0,5331.0,1064.0,339.0
2021-01-17 07:00:00+01:00,1348.0,1800.0,5917.0,1074.0,339.0
2021-01-17 08:00:00+01:00,1338.0,2180.0,6828.0,1084.0,339.0
2021-01-17 09:00:00+01:00,1397.0,2565.0,7519.0,1099.0,339.0
2021-01-17 10:00:00+01:00,1391.0,2685.0,8022.5,1089.0,349.0
2021-01-17 11:00:00+01:00,1391.0,2695.0,8098.0,1064.0,349.0
2021-01-17 12:00:00+01:00,1424.0,2630.0,7903.0,1049.0,349.0
2021-01-17 13:00:00+01:00,1396.0,2365.0,7379.0,969.0,349.0
2021-01-17 14:00:00+01:00,1377.0,1885.0,7330.0,1109.0,354.0
2021-01-17 15:00:00+01:00,1397.0,1340.0,7263.0,1094.0,339.0
2021-01-17 16:00:00+01:00,1541.0,975.0,7235.5,1184.0,339.0
2021-01-17 17:00:00+01:00,1667.0,845.0,7782.0,1229.0,339.0
2021-01-17 18:00:00+01:00,1467.0,745.0,7942.0,1189.0,339.0
2021-01-17 19:00:00+01:00,1397.0,690.0,7909.5,1179.0,339.0
2021-01-17 20:00:00+01:00,1397.0,655.0,7522.0,1154.0,339.0
2021-01-17 21:00:00+01:00,1305.0,635.0,6902.5,1074.0,339.0
2021-01-17 22:00:00+01:00,1226.0,615.0,6431.0,1054.0,339.0
2021-01-17 23:00:00+01:00,601.0,600.0,6004.5,1019.0,339.0
2021-01-18 00:00:00+01:00,996.0,625.0,5336.0,454.0,339.0
2021-01-18 01:00:00+01:00,1136.0,655.0,5189.5,479.0,349.0
2021-01-18 02:00:00+01:00,1136.0,760.0,5067.0,474.0,349.0
2021-01-18 03:00:00+01:00,1136.0,905.0,5011.0,469.0,349.0
2021-01-18 04:00:00+01:00,1136.0,1120.0,5178.0,529.0,349.0
2021-01-18 05:00:00+01:00,1136.0,1365.0,5729.0,784.0,339.0
2021-01-18 06:00:00+01:00,1236.0,1570.0,6630.5,1074.0,339.0
2021-01-18 07:00:00+01:00,1306.0,1815.0,7448.5,1094.0,339.0
2021-01-18 08:00:00+01:00,1296.0,2265.0,8173.0,1114.0,339.0
2021-01-18 09:00:00+01:00,1311.0,2670.0,8576.0,1064.0,339.0
2021-01-18 10:00:00+01:00,1305.0,2905.0,8803.5,1119.0,349.0
2021-01-18 11:00:00+01:00,1324.0,2945.0,8930.0,1104.0,349.0
2021-01-18 12:00:00+01:00,1357.0,2835.0,8806.0,1064.0,349.0
2021-01-18 13:00:00+01:00,1249.0,2605.0,8377.0,979.0,349.0
2021-01-18 14:00:00+01:00,1230.0,2205.0,8342.0,1129.0,354.0
2021-01-18 15:00:00+01:00,1224.0,1735.0,8241.5,1114.0,339.0
2021-01-18 16:00:00+01:00,1206.0,1430.0,8209.5,1209.0,339.0
2021-01-18 17:00:00+01:00,1464.0,1325.0,8691.0,1254.0,339.0
2021-01-18 18:00:00+01:00,1554.0,1255.0,8749.0,1169.0,339.0
2021-01-18 19:00:00+01:00,1267.0,1185.0,8645.0,1189.0,339.0
2021-01-18 20:00:00+01:00,1267.0,1125.0,8054.0,1154.0,339.0
2021-01-18 21:00:00+01:00,1267.0,1055.0,7246.0,1084.0,339.0
2021-01-18 22:00:00+01:00,1250.0,995.0,6693.0,1054.0,339.0
2021-01-18 23:00:00+01:00,55.0,940.0,6267.0,1024.0,339.0
2021-01-19 00:00:00+01:00,686.0,785.0,5581.0,459.0,339.0
2021-01-19 01:00:00+01:00,854.0,745.0,5479.5,479.0,349.0
2021-01-19 02:00:00+01:00,858.0,730.0,5347.0,474.0,349.0
2021-01-19 03:00:00+01:00,858.0,730.0,5237.0,464.0,349.0
2021-01-19 04:00:00+01:00,858.0,730.0,5378.0,524.0,349.0
2021-01-19 05:00:00+01:00,858.0,740.0,5929.0,774.0,339.0
2021-01-19 06:00:00+01:00,858.0,755.0,6904.0,1064.0,339.0
2021-01-19 07:00:00+01:00,926.0,925.0,7591.0,1074.0,339.0
2021-01-19 08:00:00+01:00,974.0,1450.0,8235.0,1064.0,339.0
2021-01-19 09:00:00+01:00,991.0,1960.0,8484.5,1044.0,339.0
2021-01-19 10:00:00+01:00,1071.0,2235.0,8627.0,1039.0,349.0
2021-01-19 11:00:00+01:00,1070.0,2330.0,8652.0,1054.0,349.0
2021-01-19 12:00:00+01:00,947.0,2345.0,8565.0,1044.0,349.0
2021-01-19 13:00:00+01:00,1071.0,2195.0,8215.0,969.0,349.0
2021-01-19 14:00:00+01:00,1036.0,1830.0,8262.0,1119.0,354.0
2021-01-19 15:00:00+01:00,1030.0,1330.0,8167.5,1104.0,339.0
2021-01-19 16:00:00+01:00,1058.0,1020.0,8273.5,1199.0,339.0
2021-01-19 17:00:00+01:00,1444.0,965.0,8790.5,1249.0,339.0
2021-01-19 18:00:00+01:00,1534.0,945.0,8839.0,1164.0,339.0
2021-01-19 19:00:00+01:00,1247.0,925.0,8744.5,1184.0,339.0
2021-01-19 20:00:00+01:00,1247.0,880.0,8141.0,1154.0,339.0
2021-01-19 21:00:00+01:00,1247.0,855.0,7421.5,1074.0,339.0
2021-01-19 22:00:00+01:00,1058.0,820.0,6843.0,1054.0,339.0
2021-01-19 23:00:00+01:00,55.0,785.0,6412.5,1024.0,339.0
2021-01-20 00:00:00+01:00,276.0,780.0,5441.0,459.0,339.0
2021-01-20 01:00:00+01:00,236.0,780.0,5391.0,479.0,349.0
2021-01-20 02:00:00+01:00,205.0,820.0,5242.0,474.0,349.0
2021-01-20 03:00:00+01:00,205.0,845.0,5165.0,469.0,349.0
2021-01-20 04:00:00+01:00,205.0,865.0,5308.0,524.0,349.0
2021-01-20 05:00:00+01:00,307.0,875.0,5900.5,774.0,339.0
2021-01-20 06:00:00+01:00,870.0,895.0,6885.5,1069.0,339.0
2021-01-20 07:00:00+01:00,1642.0,1110.0,7557.5,1084.0,339.0
2021-01-20 08:00:00+01:00,1652.0,1630.0,8115.0,1029.0,339.0
2021-01-20 09:00:00+01:00,1653.0,2145.0,8342.0,1049.0,339.0
2021-01-20 10:00:00+01:00,1465.0,2435.0,8418.5,1039.0,349.0
2021-01-20 11:00:00+01:00,1081.0,2595.0,8427.5,1059.0,349.0
2021-01-20 12:00:00+01:00,1116.0,2660.0,8309.5,1049.0,349.0
2021-01-20 13:00:00+01:00,1016.0,2480.0,7981.0,969.0,349.0
2021-01-20 14:00:00+01:00,971.0,2040.0,7977.0,1119.0,354.0
2021-01-20 15:00:00+01:00,1488.0,1535.0,8011.0,1104.0,339.0
